playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,nation,pos,age,born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,nextSeason
Georginio Rutter,/georginio-rutter/profil/spieler/538977,18,CF,France,18000000,750000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,in,2020,17250000,21.0,1.82,left,FRA-Ligue 1,Rennes,FRA,"FW,MF",18.0,2002.0,4,44.0,11.0,1.3,0.5,0,,0.0,4,11.0,5,2.5,1.0,2.0,-1.0,-2.05,-2.39,0.9,0.4,0.5,1.07,0.83,2021
Georginio Rutter,/georginio-rutter/profil/spieler/538977,18,CF,France,18000000,750000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,in,2020,17250000,21.0,1.82,left,GER-Bundesliga,Hoffenheim,FRA,FW,18.0,2002.0,9,241.0,27.0,7.9,2.7,2,68.0,1.0,7,15.0,3,1.11,3.0,3.0,0.0,0.0,0.06,2.4,3.8,-1.3,-0.5,-0.5,2021
Bartosz Bialek,/bartosz-bialek/profil/spieler/535551,18,CF,Poland,3000000,5000000,Zaglebie Lubin,/zaglebie-lubin/startseite/verein/168,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,in,2020,-2000000,21.0,1.91,right,GER-Bundesliga,Wolfsburg,POL,"FW,MF",18.0,2001.0,19,270.0,14.0,8.8,3.0,1,72.0,0.0,18,11.0,12,1.95,9.0,3.0,6.0,2.0,1.42,7.0,4.1,2.9,0.97,0.85,2021
Maxence Lacroix,/maxence-lacroix/profil/spieler/434224,20,CB,France,17000000,5000000,FC Sochaux-Montbéliard,/fc-sochaux-montbeliard/startseite/verein/750,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,in,2020,12000000,23.0,1.9,right,GER-Bundesliga,Wolfsburg,FRA,DF,20.0,2000.0,30,2590.0,86.0,84.6,28.8,29,89.0,27.0,1,13.0,2,1.77,49.0,32.0,17.0,0.59,-0.75,41.0,36.1,4.9,0.17,-0.21,2021
Baptiste Santamaria,/baptiste-santamaria/profil/spieler/285323,25,DM,France,14000000,10000000,Angers SCO,/sco-angers/startseite/verein/1420,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2020,4000000,28.0,1.83,right,FRA-Ligue 1,Angers,FRA,MF,25.0,1995.0,3,270.0,90.0,7.9,3.0,3,90.0,3.0,0,,0,2.0,2.0,2.0,0.0,0.0,0.51,4.3,3.3,1.0,0.34,0.67,2021
Baptiste Santamaria,/baptiste-santamaria/profil/spieler/285323,25,DM,France,14000000,10000000,Angers SCO,/sco-angers/startseite/verein/1420,SC Freiburg,/sc-freiburg/startseite/verein/60,in,2020,4000000,28.0,1.83,right,GER-Bundesliga,Freiburg,FRA,MF,25.0,1995.0,30,2209.0,74.0,72.2,24.5,28,78.0,13.0,2,18.0,0,1.23,37.0,36.0,1.0,0.04,0.15,32.3,32.3,0.0,0.0,0.73,2021
Robin Koch,/robin-koch/profil/spieler/328784,24,CB,Germany,18000000,13000000,SC Freiburg,/sc-freiburg/startseite/verein/60,Leeds United,/leeds-united/startseite/verein/399,out,2020,5000000,26.0,1.91,right,ENG-Premier League,Leeds United,GER,"DF,MF",24.0,1996.0,17,1132.0,67.0,33.1,12.6,13,84.0,12.0,4,11.0,2,1.59,20.0,21.0,-1.0,-0.08,-0.43,20.3,18.9,1.4,0.11,0.25,2021
Steven Zuber,/steven-zuber/profil/spieler/68033,28,LW,Switzerland,2500000,3000000,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,in,2020,-500000,31.0,1.82,right,GER-Bundesliga,Eint Frankfurt,SUI,"DF,MF",28.0,1991.0,20,585.0,29.0,19.1,6.5,6,58.0,0.0,14,17.0,13,1.95,12.0,10.0,2.0,0.31,-0.2,14.2,9.5,4.7,0.72,0.47,2021
André Silva,/andre-silva/profil/spieler/198008,24,CF,Portugal,15000000,3000000,AC Milan,/ac-mailand/startseite/verein/5,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,in,2020,12000000,27.0,1.85,right,GER-Bundesliga,Eint Frankfurt,POR,FW,24.0,1995.0,32,2760.0,86.0,90.2,30.7,32,86.0,20.0,0,,0,1.78,64.0,46.0,18.0,0.59,1.19,53.8,37.3,16.6,0.54,2.03,2021
Ragnar Ache,/ragnar-ache/profil/spieler/416380,21,CF,Germany,1000000,2000000,Sparta Rotterdam,/sparta-rotterdam/startseite/verein/468,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,in,2020,-1000000,24.0,1.83,right,GER-Bundesliga,Eint Frankfurt,GER,"FW,DF",22.0,1998.0,7,100.0,14.0,3.3,1.1,0,,0.0,7,14.0,3,2.29,4.0,1.0,3.0,2.7,2.3,1.9,2.2,-0.2,-0.22,-0.58,2021
Ajdin Hrustic,/ajdin-hrustic/profil/spieler/265625,24,AM,Australia,1500000,1000000,FC Groningen,/fc-groningen/startseite/verein/202,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,in,2020,500000,26.0,1.8,left,GER-Bundesliga,Eint Frankfurt,AUS,"MF,DF",24.0,1996.0,11,272.0,25.0,8.9,3.0,1,74.0,0.0,10,20.0,16,2.09,9.0,0.0,9.0,2.98,2.75,7.0,2.4,4.6,1.5,1.27,2021
Bas Dost,/bas-dost/profil/spieler/56331,31,CF,Netherlands,1300000,4000000,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,Club Brugge KV,/fc-brugge/startseite/verein/2282,out,2020,-2700000,34.0,1.96,right,GER-Bundesliga,Eint Frankfurt,NED,FW,31.0,1989.0,12,817.0,68.0,26.7,9.1,9,86.0,7.0,3,14.0,1,1.33,14.0,16.0,-2.0,-0.22,-0.94,17.2,16.3,0.9,0.1,-0.33,2021
Lucas Torró,/lucas-torro/profil/spieler/213670,26,DM,Spain,8000000,2000000,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,CA Osasuna,/ca-osasuna/startseite/verein/331,out,2020,6000000,28.0,1.9,right,ESP-La Liga,Osasuna,ESP,MF,26.0,1994.0,25,1548.0,62.0,45.3,17.2,17,80.0,11.0,8,23.0,0,1.4,22.0,21.0,1.0,0.06,0.64,18.4,18.0,0.4,0.02,0.48,2021
Alexander Schwolow,/alexander-schwolow/profil/spieler/93763,28,GK,Germany,900000,7000000,SC Freiburg,/sc-freiburg/startseite/verein/60,Hertha BSC,/hertha-bsc/startseite/verein/44,in,2020,-6100000,31.0,1.9,right,GER-Bundesliga,Hertha BSC,GER,GK,28.0,1992.0,26,2340.0,90.0,76.5,26.0,26,90.0,26.0,0,,8,1.08,34.0,39.0,-5.0,-0.19,0.56,32.3,36.5,-4.2,-0.16,0.01,2021
Deyovaisio Zeefuik,/deyovaisio-zeefuik/profil/spieler/338032,22,RB,Netherlands,1200000,4000000,FC Groningen,/fc-groningen/startseite/verein/202,Hertha BSC,/hertha-bsc/startseite/verein/44,in,2020,-2800000,25.0,1.77,right,GER-Bundesliga,Hertha BSC,NED,"DF,FW",22.0,1998.0,22,905.0,41.0,29.6,10.1,10,66.0,2.0,12,20.0,7,1.09,11.0,14.0,-3.0,-0.3,0.04,11.0,14.0,-3.0,-0.3,-0.19,2021
Omar Alderete,/omar-alderete/profil/spieler/353032,23,CB,Paraguay,4000000,4000000,FC Basel 1893,/fc-basel-1893/startseite/verein/26,Hertha BSC,/hertha-bsc/startseite/verein/44,in,2020,0,26.0,1.88,left,GER-Bundesliga,Hertha BSC,PAR,DF,23.0,1996.0,17,1299.0,76.0,42.5,14.4,14,89.0,13.0,3,18.0,12,1.18,17.0,19.0,-2.0,-0.14,0.32,18.7,17.9,0.8,0.06,0.38,2021
Karim Rekik,/karim-rekik/profil/spieler/182579,25,CB,Netherlands,4000000,2000000,Hertha BSC,/hertha-bsc/startseite/verein/44,Sevilla FC,/fc-sevilla/startseite/verein/368,out,2020,2000000,28.0,1.86,left,ESP-La Liga,Sevilla,NED,DF,25.0,1994.0,11,653.0,59.0,19.1,7.3,6,82.0,4.0,5,33.0,24,2.27,10.0,4.0,6.0,0.83,0.37,7.2,7.1,0.1,0.01,-0.63,2021
Karim Rekik,/karim-rekik/profil/spieler/182579,25,CB,Netherlands,4000000,2000000,Hertha BSC,/hertha-bsc/startseite/verein/44,Sevilla FC,/fc-sevilla/startseite/verein/368,out,2020,2000000,28.0,1.86,left,GER-Bundesliga,Hertha BSC,NED,DF,25.0,1994.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,,2021
Marius Bülter,/marius-bulter/profil/spieler/116088,27,LW,Germany,3000000,1500000,1.FC Magdeburg,/1-fc-magdeburg/startseite/verein/187,1.FC Union Berlin,/1-fc-union-berlin/startseite/verein/89,in,2020,1500000,30.0,1.88,right,GER-Bundesliga,Union Berlin,GER,"FW,MF",27.0,1993.0,26,977.0,38.0,31.9,10.9,8,77.0,2.0,18,20.0,6,1.27,11.0,13.0,-2.0,-0.18,-0.57,14.0,15.3,-1.3,-0.12,-0.35,2021
Joshua Mees,/joshua-mees/profil/spieler/196815,24,LW,Germany,450000,300000,1.FC Union Berlin,/1-fc-union-berlin/startseite/verein/89,Holstein Kiel,/holstein-kiel/startseite/verein/269,out,2020,150000,27.0,1.8,both,GER-Bundesliga,Union Berlin,GER,FW,24.0,1996.0,1,5.0,5.0,0.2,0.1,0,,0.0,1,5.0,1,0.0,0.0,1.0,-1.0,-18.0,-18.24,0.2,0.6,-0.5,-8.11,-8.24,2021
Pablo Insua,/pablo-insua/profil/spieler/171362,26,CB,Spain,800000,1000000,FC Schalke 04,/fc-schalke-04/startseite/verein/33,SD Huesca,/sd-huesca/startseite/verein/5358,out,2020,-200000,29.0,1.87,right,ESP-La Liga,Huesca,ESP,DF,26.0,1993.0,20,1587.0,79.0,46.4,17.6,17,87.0,13.0,3,36.0,9,0.95,17.0,25.0,-8.0,-0.45,0.09,21.1,23.8,-2.7,-0.15,0.18,2021
Luca Kilian,/luca-kilian/profil/spieler/384553,20,CB,Germany,3500000,2000000,SC Paderborn 07,/sc-paderborn-07/startseite/verein/127,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,in,2020,1500000,23.0,1.92,right,GER-Bundesliga,Mainz 05,GER,DF,20.0,1999.0,6,381.0,64.0,12.5,4.2,4,90.0,4.0,2,11.0,11,0.67,5.0,9.0,-4.0,-0.94,-0.51,7.1,7.8,-0.7,-0.16,-0.11,2021
Ridle Baku,/ridle-baku/profil/spieler/327251,22,RB,Germany,13000000,10000000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,out,2020,3000000,25.0,1.76,right,GER-Bundesliga,Mainz 05,GER,DF,22.0,1998.0,2,180.0,90.0,5.9,2.0,2,90.0,2.0,0,,0,0.0,2.0,7.0,-5.0,-2.5,-2.12,2.6,5.4,-2.9,-1.43,-1.45,2021
Ridle Baku,/ridle-baku/profil/spieler/327251,22,RB,Germany,13000000,10000000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,out,2020,3000000,25.0,1.76,right,GER-Bundesliga,Wolfsburg,GER,"FW,DF",22.0,1998.0,32,2678.0,84.0,87.5,29.8,31,86.0,19.0,1,19.0,0,1.84,58.0,36.0,22.0,0.74,0.27,44.8,37.4,7.4,0.25,0.38,2021
Ondrej Duda,/ondrej-duda/profil/spieler/232418,25,AM,Slovakia,3400000,7000000,Hertha BSC,/hertha-bsc/startseite/verein/44,1.FC Köln,/1-fc-koln/startseite/verein/3,in,2020,-3600000,28.0,1.81,right,GER-Bundesliga,Köln,SVK,"FW,MF",25.0,1994.0,32,2537.0,79.0,82.9,28.2,32,79.0,13.0,0,,0,1.03,31.0,40.0,-9.0,-0.32,2.61,32.2,41.5,-9.2,-0.33,0.33,2021
Sebastian Andersson,/sebastian-andersson/profil/spieler/147573,29,CF,Sweden,700000,6500000,1.FC Union Berlin,/1-fc-union-berlin/startseite/verein/89,1.FC Köln,/1-fc-koln/startseite/verein/3,in,2020,-5800000,31.0,1.9,right,GER-Bundesliga,Köln,SWE,FW,29.0,1991.0,16,1126.0,70.0,36.8,12.5,14,79.0,4.0,2,10.0,1,0.69,14.0,23.0,-9.0,-0.72,0.07,19.2,18.4,0.8,0.07,0.71,2021
Jhon Córdoba,/jhon-cordoba/profil/spieler/185245,27,CF,Colombia,11000000,15000000,1.FC Köln,/1-fc-koln/startseite/verein/3,Hertha BSC,/hertha-bsc/startseite/verein/44,out,2020,-4000000,30.0,1.88,right,GER-Bundesliga,Hertha BSC,COL,FW,27.0,1993.0,21,1537.0,73.0,50.2,17.1,17,82.0,8.0,4,37.0,0,1.14,22.0,26.0,-4.0,-0.23,0.18,23.5,22.9,0.6,0.04,0.4,2021
Robert Gumny,/robert-gumny/profil/spieler/353826,22,RB,Poland,3500000,2000000,Lech Poznan,/lech-posen/startseite/verein/238,FC Augsburg,/fc-augsburg/startseite/verein/167,in,2020,1500000,25.0,1.82,right,GER-Bundesliga,Augsburg,POL,DF,22.0,1998.0,24,1377.0,57.0,45.0,15.3,14,81.0,9.0,10,25.0,10,1.04,17.0,30.0,-13.0,-0.85,-0.58,18.4,29.6,-11.1,-0.73,-0.25,2021
Leonardo Bittencourt,/leonardo-bittencourt/profil/spieler/93844,26,AM,Germany,2800000,7000000,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,in,2020,-4200000,29.0,1.71,right,GER-Bundesliga,Werder Bremen,GER,"MF,FW",26.0,1993.0,27,1514.0,56.0,49.5,16.8,19,70.0,4.0,8,24.0,4,0.89,22.0,29.0,-7.0,-0.42,0.4,18.9,26.8,-7.9,-0.47,0.25,2021
Ömer Toprak,/omer-toprak/profil/spieler/43512,30,CB,Turkey,850000,4000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,in,2020,-3150000,33.0,1.87,right,GER-Bundesliga,Werder Bremen,TUR,DF,31.0,1989.0,26,1940.0,75.0,63.4,21.6,24,79.0,13.0,2,18.0,1,0.88,19.0,37.0,-18.0,-0.84,-0.59,18.4,33.9,-15.5,-0.72,-0.34,2021
Davy Klaassen,/davy-klaassen/profil/spieler/182932,27,AM,Netherlands,10000000,11700000,SV Werder Bremen,/sv-werder-bremen/startseite/verein/86,Ajax Amsterdam,/ajax-amsterdam/startseite/verein/610,out,2020,-1700000,30.0,1.79,right,GER-Bundesliga,Werder Bremen,NED,MF,27.0,1993.0,3,222.0,74.0,7.3,2.5,3,74.0,0.0,0,,0,2.0,4.0,3.0,1.0,0.41,1.1,2.9,3.2,-0.3,-0.12,0.51,2021
Brian Behrendt,/brian-behrendt/profil/spieler/85660,29,CB,Germany,450000,100000,Arminia Bielefeld,/arminia-bielefeld/startseite/verein/10,Eintracht Braunschweig,/eintracht-braunschweig/startseite/verein/23,out,2020,350000,31.0,1.87,right,GER-Bundesliga,Arminia,GER,DF,28.0,1991.0,3,79.0,26.0,2.6,0.9,0,,0.0,3,26.0,0,0.0,1.0,1.0,0.0,0.0,0.78,0.5,2.1,-1.6,-1.84,-1.17,2021
Gregor Kobel,/gregor-kobel/profil/spieler/257814,22,GK,Switzerland,35000000,7200000,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,in,2020,27800000,25.0,1.94,right,GER-Bundesliga,Stuttgart,SUI,GK,22.0,1997.0,33,2970.0,90.0,97.1,33.0,33,90.0,33.0,0,,0,1.27,54.0,54.0,0.0,0.0,-1.0,49.7,50.0,-0.2,-0.01,0.52,2021
Waldemar Anton,/waldemar-anton/profil/spieler/193004,24,CB,Germany,4500000,4000000,Hannover 96,/hannover-96/startseite/verein/42,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,in,2020,500000,26.0,1.89,right,GER-Bundesliga,Stuttgart,GER,DF,24.0,1996.0,31,2711.0,87.0,88.6,30.1,30,90.0,29.0,1,18.0,1,1.29,50.0,52.0,-2.0,-0.07,-0.84,45.8,45.2,0.7,0.02,0.4,2021
Wataru Endo,/wataru-endo/profil/spieler/146310,27,DM,Japan,6500000,1700000,Sint-Truidense VV,/vv-st-truiden/startseite/verein/475,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,in,2020,4800000,30.0,1.78,right,GER-Bundesliga,Stuttgart,JPN,MF,27.0,1993.0,33,2955.0,90.0,96.6,32.8,33,90.0,31.0,0,,0,1.36,56.0,53.0,3.0,0.09,1.81,50.2,49.8,0.4,0.01,1.0,2021
Pascal Stenzel,/pascal-stenzel/profil/spieler/195246,24,RB,Germany,1500000,1300000,SC Freiburg,/sc-freiburg/startseite/verein/60,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,in,2020,200000,27.0,1.83,right,GER-Bundesliga,Stuttgart,GER,DF,24.0,1996.0,23,1276.0,55.0,41.7,14.2,14,77.0,6.0,9,22.0,10,1.57,27.0,25.0,2.0,0.14,0.19,23.9,23.0,1.0,0.07,0.16,2021
Anastasios Donis,/anastasios-donis/profil/spieler/243606,23,RW,Greece,750000,4000000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,Stade Reims,/stade-reims/startseite/verein/1421,out,2020,-3250000,26.0,1.78,right,FRA-Ligue 1,Reims,GRE,MF,23.0,1996.0,3,97.0,32.0,2.8,1.1,1,57.0,0.0,2,20.0,6,0.0,0.0,1.0,-1.0,-0.93,-0.74,0.3,3.1,-2.8,-2.61,-1.97,2021
Angeliño,/angelino/profil/spieler/277179,24,LB,Spain,12000000,18000000,Manchester City,/manchester-city/startseite/verein/281,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,in,2021,-6000000,26.0,1.71,left,GER-Bundesliga,RB Leipzig,ESP,DF,24.0,1997.0,29,2298.0,79.0,75.1,25.5,26,86.0,21.0,3,20.0,2,1.66,48.0,31.0,17.0,0.67,-1.46,45.5,30.8,14.6,0.57,-0.59,2022
Ilaix Moriba,/ilaix-moriba/profil/spieler/617074,18,CM,Guinea,4000000,16000000,FC Barcelona B,/fc-barcelona-b/startseite/verein/2464,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,in,2021,-12000000,20.0,1.85,right,ESP-La Liga,Valencia,GUI,MF,18.0,2003.0,14,818.0,58.0,23.9,9.1,9,74.0,4.0,5,30.0,0,1.07,6.0,11.0,-5.0,-0.55,-0.55,8.5,11.9,-3.4,-0.37,-0.18,2022
Ilaix Moriba,/ilaix-moriba/profil/spieler/617074,18,CM,Guinea,4000000,16000000,FC Barcelona B,/fc-barcelona-b/startseite/verein/2464,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,in,2021,-12000000,20.0,1.85,right,GER-Bundesliga,RB Leipzig,GUI,MF,18.0,2003.0,2,32.0,16.0,1.0,0.4,0,,0.0,2,16.0,9,1.5,0.0,0.0,0.0,0.0,-1.04,0.1,2.2,-2.1,-5.99,-6.79,2022
Mohamed Simakan,/mohamed-simakan/profil/spieler/666234,21,CB,France,25000000,15000000,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,in,2021,10000000,23.0,1.87,right,GER-Bundesliga,RB Leipzig,FRA,DF,21.0,2000.0,28,2009.0,72.0,65.7,22.3,23,81.0,15.0,5,30.0,2,1.82,48.0,20.0,28.0,1.25,0.65,45.1,22.4,22.7,1.02,0.86,2022
Benjamin Henrichs,/benjamin-henrichs/profil/spieler/202591,24,RB,Germany,15000000,15000000,AS Monaco,/as-monaco/startseite/verein/162,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,in,2021,0,26.0,1.85,right,GER-Bundesliga,RB Leipzig,GER,DF,24.0,1997.0,22,1143.0,52.0,37.4,12.7,12,78.0,7.0,10,21.0,8,1.82,27.0,15.0,12.0,0.94,-0.13,23.8,15.0,8.8,0.69,-0.05,2022
Dayot Upamecano,/dayot-upamecano/profil/spieler/344695,22,CB,France,60000000,42500000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,out,2021,17500000,24.0,1.86,right,GER-Bundesliga,Bayern Munich,FRA,DF,22.0,1998.0,28,2211.0,79.0,72.3,24.6,25,86.0,23.0,3,17.0,4,2.39,63.0,27.0,36.0,1.47,-1.08,56.2,23.9,32.3,1.32,-0.84,2022
Ibrahima Konaté,/ibrahima-konate/profil/spieler/357119,22,CB,France,38000000,40000000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,Liverpool FC,/fc-liverpool/startseite/verein/31,out,2021,-2000000,24.0,1.94,right,ENG-Premier League,Liverpool,FRA,DF,22.0,1999.0,11,990.0,90.0,28.9,11.0,11,90.0,11.0,0,,26,2.27,28.0,10.0,18.0,1.64,-0.22,23.6,12.2,11.4,1.04,-0.57,2022
Marcel Sabitzer,/marcel-sabitzer/profil/spieler/106987,27,CM,Austria,20000000,15000000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,out,2021,5000000,29.0,1.77,right,GER-Bundesliga,Bayern Munich,AUT,"MF,DF",27.0,1994.0,25,905.0,36.0,29.6,10.1,8,68.0,1.0,17,21.0,0,2.16,25.0,11.0,14.0,1.39,-0.53,23.9,9.5,14.4,1.43,-0.17,2022
Marcel Sabitzer,/marcel-sabitzer/profil/spieler/106987,27,CM,Austria,20000000,15000000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,Bayern Munich,/fc-bayern-munchen/startseite/verein/27,out,2021,5000000,29.0,1.77,right,GER-Bundesliga,RB Leipzig,AUT,"MF,FW",27.0,1994.0,2,49.0,25.0,1.6,0.5,0,,0.0,2,25.0,0,1.5,0.0,0.0,0.0,0.0,-1.05,1.0,0.2,0.7,1.37,0.67,2022
Donyell Malen,/donyell-malen/profil/spieler/326029,22,RW,Netherlands,28000000,30000000,PSV Eindhoven,/psv-eindhoven/startseite/verein/383,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,in,2021,-2000000,24.0,1.78,right,GER-Bundesliga,Dortmund,NED,FW,22.0,1999.0,27,1684.0,62.0,55.0,18.7,20,76.0,3.0,7,23.0,0,2.07,44.0,25.0,19.0,1.02,0.1,30.8,25.2,5.6,0.3,-0.5,2022
Jadon Sancho,/jadon-sancho/profil/spieler/401173,21,LW,England,45000000,85000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Manchester United,/manchester-united/startseite/verein/985,out,2021,-40000000,23.0,1.8,right,ENG-Premier League,Manchester Utd,ENG,"FW,MF",21.0,2000.0,29,1900.0,66.0,55.6,21.1,20,81.0,11.0,9,31.0,3,1.55,29.0,28.0,1.0,0.05,0.11,29.0,29.0,0.0,0.0,-0.16,2022
Leonardo Balerdi,/leonardo-balerdi/profil/spieler/575998,22,CB,Argentina,10000000,11000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2021,-1000000,24.0,1.87,right,FRA-Ligue 1,Marseille,ARG,DF,22.0,1999.0,17,950.0,56.0,27.8,10.6,10,88.0,7.0,7,11.0,8,2.29,21.0,11.0,10.0,0.95,0.4,15.6,10.7,4.9,0.46,-0.06,2022
Thomas Delaney,/thomas-delaney/profil/spieler/91849,29,CM,Denmark,2000000,6000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Sevilla FC,/fc-sevilla/startseite/verein/368,out,2021,-4000000,31.0,1.82,left,ESP-La Liga,Sevilla,DEN,MF,29.0,1991.0,26,1549.0,60.0,45.3,17.2,15,82.0,9.0,11,29.0,1,1.96,23.0,12.0,11.0,0.64,0.06,16.1,20.1,-4.1,-0.24,-0.69,2022
Thomas Delaney,/thomas-delaney/profil/spieler/91849,29,CM,Denmark,2000000,6000000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,Sevilla FC,/fc-sevilla/startseite/verein/368,out,2021,-4000000,31.0,1.82,left,GER-Bundesliga,Dortmund,DEN,MF,29.0,1991.0,1,18.0,18.0,0.6,0.2,0,,0.0,1,18.0,1,3.0,0.0,1.0,-1.0,-5.0,-6.01,0.1,0.7,-0.6,-3.02,-3.56,2022
Jeremy Toljan,/jeremy-toljan/profil/spieler/129674,26,RB,Germany,4500000,3500000,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,US Sassuolo,/us-sassuolo/startseite/verein/6574,out,2021,1000000,28.0,1.82,right,ITA-Serie A,Sassuolo,GER,DF,26.0,1994.0,20,1399.0,70.0,40.9,15.5,15,84.0,12.0,5,28.0,5,1.25,30.0,25.0,5.0,0.32,0.63,26.6,24.7,1.9,0.12,0.68,2022
Jonas Wind,/jonas-wind/profil/spieler/391004,22,CF,Denmark,14000000,12000000,FC Copenhagen,/fc-kopenhagen/startseite/verein/190,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,in,2021,2000000,24.0,1.9,right,GER-Bundesliga,Wolfsburg,DEN,"FW,MF",22.0,1999.0,14,1180.0,84.0,38.6,13.1,14,84.0,7.0,0,,0,1.5,23.0,20.0,3.0,0.23,0.9,21.5,18.6,3.0,0.23,0.35,2022
Luca Waldschmidt,/luca-waldschmidt/profil/spieler/196095,25,SS,Germany,3000000,12000000,SL Benfica,/benfica-lissabon/startseite/verein/294,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,in,2021,-9000000,27.0,1.81,left,GER-Bundesliga,Wolfsburg,GER,"MF,FW",25.0,1996.0,14,717.0,51.0,23.4,8.0,9,68.0,2.0,5,21.0,6,0.57,4.0,15.0,-11.0,-1.38,-1.38,10.3,10.2,0.1,0.01,-0.01,2022
Aster Vranckx,/aster-vranckx/profil/spieler/503881,18,CM,Belgium,8500000,8000000,KV Mechelen,/kv-mechelen/startseite/verein/354,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,in,2021,500000,20.0,1.83,right,GER-Bundesliga,Wolfsburg,BEL,MF,18.0,2002.0,24,1141.0,48.0,37.3,12.7,12,75.0,5.0,12,20.0,6,0.96,15.0,21.0,-6.0,-0.47,-0.24,19.0,20.1,-1.1,-0.08,-0.16,2022
Lukas Nmecha,/lukas-nmecha/profil/spieler/314288,22,CF,Germany,12000000,8000000,Manchester City,/manchester-city/startseite/verein/281,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,in,2021,4000000,24.0,1.85,right,GER-Bundesliga,Wolfsburg,GER,"FW,MF",22.0,1998.0,25,1627.0,65.0,53.2,18.1,18,80.0,7.0,7,26.0,0,1.24,26.0,30.0,-4.0,-0.22,0.22,26.9,23.1,3.8,0.21,0.42,2022
