playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,player,nation,pos,age,born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,nextSeason
Gabriele Moncini,/gabriele-moncini/profil/spieler/238977,23,CF,Italy,900000,2500000,SPAL,/spal/startseite/verein/2722,Benevento Calcio,/benevento-calcio/startseite/verein/4171,out,2019,-1600000,27.0,1.83,right,ITA-Serie A,SPAL,Gabriele Moncini,ITA,MF,22.0,1996.0,0.1,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,2019
Filippo Costa,/filippo-costa/profil/spieler/197743,24,LB,Italy,350000,1450000,SPAL,/spal/startseite/verein/2722,SSC Napoli,/ssc-neapel/startseite/verein/6195,out,2019,-1100000,28.0,1.75,left,ITA-Serie A,SPAL,Filippo Costa,ITA,"DF,FW",23.0,1995.0,6.3,0,0,0.0,5,7.0,0.0,16.0,8.0,13.0,0.0,0.0,0.0,25.0,6.0,7.0,46.2,2019
Alfred Gomis,/alfred-gomis/profil/spieler/163568,25,GK,Senegal,2200000,1000000,SPAL,/spal/startseite/verein/2722,Dijon FCO,/dijon-fco/startseite/verein/2969,out,2019,1200000,29.0,1.96,right,ITA-Serie A,SPAL,Alfred Gomis,SEN,GK,24.0,1993.0,19.2,0,0,0.0,1,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,4.0,1.0,80.0,2019
Simone Zaza,/simone-zaza/profil/spieler/96828,28,CF,Italy,500000,12000000,Valencia CF,/fc-valencia/startseite/verein/1049,Torino FC,/fc-turin/startseite/verein/416,in,2019,-11500000,32.0,1.86,left,ITA-Serie A,Torino,Simone Zaza,ITA,"FW,MF",27.0,1991.0,16.0,8,1,0.0,46,27.0,15.0,5.0,4.0,9.0,0.0,0.0,0.0,50.0,55.0,77.0,41.7,2019
Ola Aina,/ola-aina/profil/spieler/236490,22,RB,Nigeria,3500000,9800000,Chelsea FC,/fc-chelsea/startseite/verein/631,Torino FC,/fc-turin/startseite/verein/416,in,2019,-6300000,26.0,1.84,right,ITA-Serie A,Torino,Ola Aina,NGA,DF,21.0,1996.0,24.0,5,1,0.0,31,38.0,4.0,63.0,39.0,36.0,0.0,0.0,0.0,167.0,41.0,29.0,58.6,2019
Koffi Djidji,/koffi-djidji/profil/spieler/183031,26,CB,Cote d'Ivoire,3000000,3000000,FC Nantes,/fc-nantes/startseite/verein/995,Torino FC,/fc-turin/startseite/verein/416,in,2019,0,30.0,1.84,right,FRA-Ligue 1,Nantes,Koffi Djidji,CIV,DF,25.0,1992.0,1.0,0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,,2019
Koffi Djidji,/koffi-djidji/profil/spieler/183031,26,CB,Cote d'Ivoire,3000000,3000000,FC Nantes,/fc-nantes/startseite/verein/995,Torino FC,/fc-turin/startseite/verein/416,in,2019,0,30.0,1.84,right,ITA-Serie A,Torino,Koffi Djidji,CIV,DF,25.0,1992.0,15.4,2,0,0.0,13,3.0,0.0,3.0,24.0,23.0,0.0,1.0,0.0,97.0,23.0,31.0,42.6,2019
Cristian Ansaldi,/cristian-ansaldi/profil/spieler/55854,32,LB,Argentina,400000,2500000,Inter Milan,/inter-mailand/startseite/verein/46,Torino FC,/fc-turin/startseite/verein/416,in,2019,-2100000,36.0,1.81,both,ITA-Serie A,Torino,Cristian Ansaldi,ARG,"DF,MF",31.0,1986.0,20.1,3,0,0.0,22,32.0,2.0,147.0,15.0,26.0,0.0,0.0,0.0,114.0,3.0,16.0,15.8,2019
M'Baye Niang,/mbaye-niang/profil/spieler/157501,24,CF,Senegal,2500000,15000000,Torino FC,/fc-turin/startseite/verein/416,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2019,-12500000,28.0,1.88,both,FRA-Ligue 1,Rennes,M'Baye Niang,SEN,"FW,MF",23.0,1994.0,19.9,5,0,0.0,44,46.0,11.0,24.0,8.0,10.0,2.0,0.0,0.0,80.0,53.0,44.0,54.6,2019
Adem Ljajić,/adem-ljaji%C4%87/profil/spieler/69374,27,AM,Serbia,500000,6500000,Torino FC,/fc-turin/startseite/verein/416,Besiktas JK,/besiktas-istanbul/startseite/verein/114,out,2019,-6000000,31.0,1.82,right,ITA-Serie A,Torino,Adem Ljajić,SRB,MF,26.0,1991.0,0.3,0,0,0.0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2019
Walace,/walace/profil/spieler/323954,24,DM,Brazil,7000000,6000000,Hannover 96,/hannover-96/startseite/verein/42,Udinese Calcio,/udinese-calcio/startseite/verein/410,in,2019,1000000,28.0,1.88,right,GER-Bundesliga,Hannover 96,Walace,BRA,MF,23.0,1995.0,22.2,5,0,0.0,30,26.0,2.0,1.0,45.0,22.0,0.0,0.0,0.0,209.0,54.0,38.0,58.7,2019
Marvin Zeegelaar,/marvin-zeegelaar/profil/spieler/92899,29,LB,Netherlands,400000,2000000,Watford FC,/fc-watford/startseite/verein/1010,Udinese Calcio,/udinese-calcio/startseite/verein/410,in,2019,-1600000,32.0,1.86,left,ITA-Serie A,Udinese,Marvin Zeegelaar,NED,DF,27.0,1990.0,10.6,6,1,1.0,17,6.0,1.0,13.0,17.0,23.0,0.0,0.0,0.0,62.0,17.0,12.0,58.6,2019
Sebastien De Maio,/sebastien-de-maio/profil/spieler/56830,32,CB,France,200000,1500000,Bologna FC 1909,/fc-bologna/startseite/verein/1025,Udinese Calcio,/udinese-calcio/startseite/verein/410,in,2019,-1300000,36.0,1.9,right,ITA-Serie A,Bologna,Sebastien De Maio,FRA,DF,31.0,1987.0,5.5,3,0,0.0,6,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,20.0,9.0,6.0,60.0,2019
Sebastien De Maio,/sebastien-de-maio/profil/spieler/56830,32,CB,France,200000,1500000,Bologna FC 1909,/fc-bologna/startseite/verein/1025,Udinese Calcio,/udinese-calcio/startseite/verein/410,in,2019,-1300000,36.0,1.9,right,ITA-Serie A,Udinese,Sebastien De Maio,FRA,DF,31.0,1987.0,13.0,1,1,1.0,10,5.0,1.0,3.0,12.0,7.0,0.0,0.0,0.0,51.0,35.0,19.0,64.8,2019
Cristo González,/cristo-gonzalez/profil/spieler/339707,21,CF,Spain,1500000,1500000,Real Madrid Castilla,/real-madrid-b-castilla-/startseite/verein/6767,Udinese Calcio,/udinese-calcio/startseite/verein/410,in,2019,0,25.0,1.78,right,ESP-La Liga,Real Madrid,Cristo González,ESP,FW,20.0,1997.0,0.5,0,0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2019
Alex Meret,/alex-meret/profil/spieler/240414,22,GK,Italy,18000000,26000000,Udinese Calcio,/udinese-calcio/startseite/verein/410,SSC Napoli,/ssc-neapel/startseite/verein/6195,out,2019,-8000000,26.0,1.9,left,ITA-Serie A,Napoli,Alex Meret,ITA,GK,21.0,1997.0,12.8,0,1,0.0,2,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,2.0,0.0,100.0,2019
Jakub Jankto,/jakub-jankto/profil/spieler/319160,23,LM,Czech Republic,1000000,14500000,Udinese Calcio,/udinese-calcio/startseite/verein/410,UC Sampdoria,/sampdoria-genua/startseite/verein/1038,out,2019,-13500000,27.0,1.84,left,ITA-Serie A,Sampdoria,Jakub Jankto,CZE,MF,22.0,1996.0,10.7,2,0,0.0,7,6.0,0.0,43.0,9.0,4.0,0.0,0.0,0.0,70.0,4.0,9.0,30.8,2019
Ignacio Pussetto,/ignacio-pussetto/profil/spieler/283528,24,RW,Argentina,2500000,8500000,Udinese Calcio,/udinese-calcio/startseite/verein/410,Watford FC,/fc-watford/startseite/verein/1010,out,2019,-6000000,27.0,1.8,right,ITA-Serie A,Udinese,Ignacio Pussetto,ARG,"FW,MF",22.0,1995.0,24.2,8,0,0.0,51,56.0,22.0,30.0,29.0,40.0,2.0,0.0,0.0,106.0,92.0,125.0,42.4,2019
Darwin Machís,/darwin-machis/profil/spieler/211251,26,LW,Venezuela,3000000,5000000,Udinese Calcio,/udinese-calcio/startseite/verein/410,Granada CF,/fc-granada/startseite/verein/16795,out,2019,-2000000,30.0,1.71,right,ITA-Serie A,Udinese,Darwin Machís,VEN,"FW,MF",25.0,1993.0,5.1,2,0,0.0,7,12.0,0.0,22.0,2.0,6.0,0.0,0.0,0.0,24.0,4.0,9.0,30.8,2019
Orestis Karnezis,/orestis-karnezis/profil/spieler/16408,33,GK,Greece,0,1500000,Udinese Calcio,/udinese-calcio/startseite/verein/410,SSC Napoli,/ssc-neapel/startseite/verein/6195,out,2019,-1500000,37.0,1.9,right,ITA-Serie A,Napoli,Orestis Karnezis,GRE,GK,33.0,1985.0,9.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,100.0,2019
Molla Wagué,/molla-wague/profil/spieler/129893,28,CB,Mali,250000,1200000,Udinese Calcio,/udinese-calcio/startseite/verein/410,FC Nantes,/fc-nantes/startseite/verein/995,out,2019,-950000,32.0,1.91,right,ITA-Serie A,Udinese,Molla Wagué,MLI,DF,27.0,1991.0,1.1,0,0,0.0,1,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,8.0,2.0,2.0,50.0,2019
Amad Diallo,/amad-diallo/profil/spieler/536835,18,RW,Cote d'Ivoire,18000000,21300000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,Manchester United,/manchester-united/startseite/verein/985,out,2020,-3300000,20.0,1.73,left,ITA-Serie A,Atalanta,Amad Diallo,CIV,FW,17.0,2002.0,0.3,0,0,0.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020
Timothy Castagne,/timothy-castagne/profil/spieler/262226,24,RB,Belgium,25000000,20900000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,Leicester City,/leicester-city/startseite/verein/1003,out,2020,4100000,27.0,1.85,right,ITA-Serie A,Atalanta,Timothy Castagne,BEL,DF,23.0,1995.0,19.7,4,0,0.0,18,8.0,5.0,60.0,17.0,20.0,1.0,0.0,0.0,95.0,27.0,19.0,58.7,2020
Papu Gómez,/papu-gomez/profil/spieler/20005,32,LW,Argentina,3000000,6400000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,Sevilla FC,/fc-sevilla/startseite/verein/368,out,2020,-3400000,35.0,1.67,right,ITA-Serie A,Atalanta,Papu Gómez,ARG,"MF,FW",31.0,1988.0,31.6,2,0,0.0,19,75.0,3.0,233.0,17.0,13.0,0.0,0.0,0.0,164.0,4.0,17.0,19.0,2020
Etrit Berisha,/etrit-berisha/profil/spieler/77825,31,GK,Albania,400000,3500000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,SPAL,/spal/startseite/verein/2722,out,2020,-3100000,34.0,1.94,left,ITA-Serie A,SPAL,Etrit Berisha,ALB,GK,30.0,1989.0,26.0,2,0,0.0,0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,42.0,7.0,1.0,87.5,2020
Marco D'Alessandro,/marco-dalessandro/profil/spieler/99232,29,RW,Italy,700000,2000000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,SPAL,/spal/startseite/verein/2722,out,2020,-1300000,32.0,1.73,right,ITA-Serie A,SPAL,Marco D'Alessandro,ITA,"MF,DF",28.0,1991.0,8.7,0,1,0.0,3,9.0,1.0,28.0,5.0,8.0,0.0,0.0,0.0,34.0,1.0,7.0,12.5,2020
Kamil Glik,/kamil-glik/profil/spieler/46552,32,CB,Poland,500000,3000000,AS Monaco,/as-monaco/startseite/verein/162,Benevento Calcio,/benevento-calcio/startseite/verein/4171,in,2020,-2500000,35.0,1.9,right,FRA-Ligue 1,Monaco,Kamil Glik,POL,DF,31.0,1988.0,23.0,5,0,0.0,26,16.0,1.0,0.0,27.0,14.0,0.0,2.0,0.0,72.0,60.0,42.0,58.8,2020
Lucas Castro,/lucas-castro/profil/spieler/105892,31,AM,Argentina,400000,3000000,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,SPAL,/spal/startseite/verein/2722,out,2020,-2600000,34.0,1.82,right,ITA-Serie A,Cagliari,Lucas Castro,ARG,MF,30.0,1989.0,6.7,2,0,0.0,15,6.0,1.0,20.0,8.0,3.0,0.0,0.0,0.0,34.0,6.0,8.0,42.9,2020
Lucas Castro,/lucas-castro/profil/spieler/105892,31,AM,Argentina,400000,3000000,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,SPAL,/spal/startseite/verein/2722,out,2020,-2600000,34.0,1.82,right,ITA-Serie A,SPAL,Lucas Castro,ARG,MF,30.0,1989.0,4.7,0,0,0.0,8,4.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,18.0,6.0,3.0,66.7,2020
Jacopo Petriccione,/jacopo-petriccione/profil/spieler/218067,25,DM,Italy,650000,1500000,US Lecce,/us-lecce/startseite/verein/1005,FC Crotone,/fc-crotone/startseite/verein/4083,in,2020,-850000,28.0,1.76,right,ITA-Serie A,Lecce,Jacopo Petriccione,ITA,MF,24.0,1995.0,23.8,10,0,0.0,28,29.0,0.0,60.0,28.0,20.0,0.0,1.0,0.0,122.0,6.0,18.0,25.0,2020
Pedro,/pedro/profil/spieler/432895,23,CF,Brazil,22000000,14000000,ACF Fiorentina,/ac-florenz/startseite/verein/430,CR Flamengo,/flamengo-rio-de-janeiro/startseite/verein/614,out,2020,8000000,26.0,1.85,right,ENG-Premier League,Chelsea,Pedro,ESP,"FW,MF",32.0,1987.0,7.3,1,0,0.0,8,11.0,0.0,20.0,9.0,7.0,0.0,0.0,0.0,52.0,2.0,4.0,33.3,2020
Pedro,/pedro/profil/spieler/432895,23,CF,Brazil,22000000,14000000,ACF Fiorentina,/ac-florenz/startseite/verein/430,CR Flamengo,/flamengo-rio-de-janeiro/startseite/verein/614,out,2020,8000000,26.0,1.85,right,ITA-Serie A,Fiorentina,Pedro,BRA,FW,22.0,1997.0,0.7,0,0,0.0,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,6.0,25.0,2020
Giovanni Simeone,/giovanni-simeone/profil/spieler/282388,25,CF,Argentina,15000000,13000000,ACF Fiorentina,/ac-florenz/startseite/verein/430,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,out,2020,2000000,27.0,1.8,right,ITA-Serie A,Cagliari,Giovanni Simeone,ARG,FW,24.0,1995.0,32.5,4,0,0.0,55,52.0,23.0,16.0,11.0,13.0,1.0,0.0,0.0,55.0,45.0,133.0,25.3,2020
Bryan Dabo,/bryan-dabo/profil/spieler/149446,28,CM,Burkina Faso,600000,500000,ACF Fiorentina,/ac-florenz/startseite/verein/430,Benevento Calcio,/benevento-calcio/startseite/verein/4171,out,2020,100000,31.0,1.87,right,ITA-Serie A,SPAL,Bryan Dabo,BFA,MF,27.0,1992.0,12.5,4,0,0.0,17,22.0,1.0,4.0,9.0,10.0,0.0,0.0,0.0,68.0,11.0,8.0,57.9,2020
Mattia Bani,/mattia-bani/profil/spieler/176139,26,CB,Italy,1700000,5000000,Bologna FC 1909,/fc-bologna/startseite/verein/1025,Genoa CFC,/genua-cfc/startseite/verein/252,in,2020,-3300000,29.0,1.88,right,ITA-Serie A,Bologna,Mattia Bani,ITA,DF,25.0,1993.0,24.5,13,1,1.0,44,35.0,1.0,6.0,52.0,28.0,0.0,1.0,0.0,111.0,99.0,70.0,58.6,2020
Christian Kouamé,/christian-kouame/profil/spieler/337725,22,CF,Cote d'Ivoire,12000000,11000000,Genoa CFC,/genua-cfc/startseite/verein/252,ACF Fiorentina,/ac-florenz/startseite/verein/430,out,2020,1000000,25.0,1.85,right,ITA-Serie A,Fiorentina,Christian Kouamé,CIV,"FW,MF",21.0,1997.0,3.3,0,0,0.0,6,6.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,12.0,15.0,44.4,2020
Christian Kouamé,/christian-kouame/profil/spieler/337725,22,CF,Cote d'Ivoire,12000000,11000000,Genoa CFC,/genua-cfc/startseite/verein/252,ACF Fiorentina,/ac-florenz/startseite/verein/430,out,2020,1000000,25.0,1.85,right,ITA-Serie A,Genoa,Christian Kouamé,CIV,FW,21.0,1997.0,10.2,1,0,0.0,20,24.0,6.0,4.0,1.0,1.0,2.0,0.0,0.0,34.0,31.0,35.0,47.0,2020
Gianluca Lapadula,/gianluca-lapadula/profil/spieler/130394,30,CF,Peru,2700000,4000000,Genoa CFC,/genua-cfc/startseite/verein/252,Benevento Calcio,/benevento-calcio/startseite/verein/4171,out,2020,-1300000,33.0,1.78,left,ITA-Serie A,Lecce,Gianluca Lapadula,PER,FW,29.0,1990.0,19.8,8,1,0.0,43,58.0,24.0,10.0,1.0,8.0,1.0,0.0,0.0,45.0,53.0,70.0,43.1,2020
Jawad El Yamiq,/jawad-el-yamiq/profil/spieler/235412,28,CB,Morocco,2000000,250000,Genoa CFC,/genua-cfc/startseite/verein/252,Real Valladolid CF,/real-valladolid/startseite/verein/366,out,2020,1750000,31.0,1.93,right,ITA-Serie A,Genoa,Jawad El Yamiq,MAR,DF,27.0,1992.0,2.2,1,0,0.0,3,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,13.0,6.0,4.0,60.0,2020
Koray Günter,/koray-gunter/profil/spieler/115763,26,CB,Germany,3500000,2400000,Genoa CFC,/genua-cfc/startseite/verein/252,Hellas Verona,/hellas-verona/startseite/verein/276,in,2020,1100000,28.0,1.86,right,ITA-Serie A,Hellas Verona,Koray Günter,GER,DF,24.0,1994.0,30.4,7,0,0.0,43,12.0,0.0,2.0,55.0,25.0,0.0,3.0,0.0,190.0,90.0,73.0,55.2,2020
Liam Henderson,/liam-henderson/profil/spieler/193867,24,CM,Scotland,2500000,600000,Hellas Verona,/hellas-verona/startseite/verein/276,US Lecce,/us-lecce/startseite/verein/1005,out,2020,1900000,27.0,1.83,right,ITA-Serie A,Hellas Verona,Liam Henderson,SCO,MF,23.0,1996.0,2.2,1,0,0.0,6,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,1.0,66.7,2020
Achraf Hakimi,/achraf-hakimi/profil/spieler/398073,21,RB,Morocco,65000000,43000000,Real Madrid,/real-madrid/startseite/verein/418,Inter Milan,/inter-mailand/startseite/verein/46,in,2020,22000000,24.0,1.81,right,GER-Bundesliga,Dortmund,Achraf Hakimi,MAR,"DF,MF",20.0,1998.0,30.2,5,0,0.0,24,50.0,2.0,95.0,30.0,41.0,0.0,0.0,0.0,200.0,15.0,22.0,40.5,2020
Nicolò Barella,/nicolo-barella/profil/spieler/255942,23,CM,Italy,75000000,32500000,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,Inter Milan,/inter-mailand/startseite/verein/46,in,2020,42500000,26.0,1.75,right,ITA-Serie A,Inter,Nicolò Barella,ITA,MF,22.0,1997.0,22.4,11,0,0.0,39,37.0,2.0,38.0,14.0,21.0,1.0,0.0,0.0,147.0,19.0,23.0,45.2,2020
Andrea Pinamonti,/andrea-pinamonti/profil/spieler/315865,21,CF,Italy,15000000,21000000,Genoa CFC,/genua-cfc/startseite/verein/252,Inter Milan,/inter-mailand/startseite/verein/46,in,2020,-6000000,24.0,1.85,right,ITA-Serie A,Genoa,Andrea Pinamonti,ITA,FW,20.0,1999.0,24.8,1,0,0.0,37,51.0,16.0,22.0,9.0,12.0,1.0,0.0,0.0,57.0,65.0,99.0,39.6,2020
Andrea Pinamonti,/andrea-pinamonti/profil/spieler/315865,21,CF,Italy,15000000,19500000,Inter Milan,/inter-mailand/startseite/verein/46,Genoa CFC,/genua-cfc/startseite/verein/252,out,2020,-4500000,24.0,1.85,right,ITA-Serie A,Genoa,Andrea Pinamonti,ITA,FW,20.0,1999.0,24.8,1,0,0.0,37,51.0,16.0,22.0,9.0,12.0,1.0,0.0,0.0,57.0,65.0,99.0,39.6,2020
Arturo Vidal,/arturo-vidal/profil/spieler/37666,33,CM,Chile,1200000,1000000,FC Barcelona,/fc-barcelona/startseite/verein/131,Inter Milan,/inter-mailand/startseite/verein/46,in,2020,200000,36.0,1.8,right,ESP-La Liga,Barcelona,Arturo Vidal,CHI,MF,32.0,1987.0,18.6,4,0,0.0,44,23.0,7.0,14.0,17.0,38.0,0.0,2.0,0.0,108.0,32.0,37.0,46.4,2020
Mauro Icardi,/mauro-icardi/profil/spieler/68863,27,CF,Argentina,19000000,50000000,Inter Milan,/inter-mailand/startseite/verein/46,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,out,2020,-31000000,30.0,1.81,right,FRA-Ligue 1,Paris S-G,Mauro Icardi,ARG,FW,26.0,1993.0,14.1,0,0,0.0,12,9.0,12.0,5.0,2.0,2.0,1.0,0.0,0.0,28.0,10.0,14.0,41.7,2020
Arthur Melo,/arthur-melo/profil/spieler/362842,24,CM,Brazil,15000000,80600000,FC Barcelona,/fc-barcelona/startseite/verein/131,Juventus FC,/juventus-turin/startseite/verein/506,in,2020,-65600000,26.0,1.72,right,ESP-La Liga,Barcelona,Arthur Melo,BRA,MF,22.0,1996.0,13.1,1,0,0.0,11,44.0,1.0,14.0,4.0,10.0,0.0,0.0,0.0,72.0,3.0,6.0,33.3,2020
Nicolò Rovella,/nicolo-rovella/profil/spieler/525704,19,DM,Italy,18000000,26000000,Genoa CFC,/genua-cfc/startseite/verein/252,Juventus FC,/juventus-turin/startseite/verein/506,in,2020,-8000000,21.0,1.79,right,ITA-Serie A,Genoa,Nicolò Rovella,ITA,MF,17.0,2001.0,1.2,0,0,0.0,0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,,2020
Emre Can,/emre-can/profil/spieler/119296,26,DM,Germany,14000000,25000000,Juventus FC,/juventus-turin/startseite/verein/506,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2020,-11000000,29.0,1.86,right,GER-Bundesliga,Dortmund,Emre Can,GER,"MF,DF",25.0,1994.0,10.6,5,0,0.0,14,16.0,0.0,6.0,19.0,12.0,0.0,1.0,0.0,60.0,14.0,5.0,73.7,2020
Emre Can,/emre-can/profil/spieler/119296,26,DM,Germany,14000000,25000000,Juventus FC,/juventus-turin/startseite/verein/506,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2020,-11000000,29.0,1.86,right,ITA-Serie A,Juventus,Emre Can,GER,MF,25.0,1994.0,3.2,2,0,0.0,10,5.0,0.0,3.0,2.0,7.0,0.0,0.0,0.0,21.0,2.0,0.0,100.0,2020
Simone Muratore,/simone-muratore/profil/spieler/297648,22,CM,Italy,100000,7000000,Juventus FC,/juventus-turin/startseite/verein/506,Atalanta BC,/atalanta-bergamo/startseite/verein/800,out,2020,-6900000,25.0,1.86,right,ITA-Serie A,Juventus,Simone Muratore,ITA,MF,21.0,1998.0,1.8,0,0,0.0,3,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,2020
Mohamed Fares,/mohamed-fares/profil/spieler/287700,24,LM,Algeria,2000000,8000000,SPAL,/spal/startseite/verein/2722,SS Lazio,/lazio-rom/startseite/verein/398,in,2020,-6000000,27.0,1.83,left,ITA-Serie A,SPAL,Mohamed Fares,ALG,"DF,MF",23.0,1996.0,4.7,2,0,0.0,10,8.0,0.0,19.0,5.0,4.0,0.0,0.0,0.0,15.0,6.0,6.0,50.0,2020
Valon Berisha,/valon-berisha/profil/spieler/145115,27,CM,Kosovo,1800000,4500000,SS Lazio,/lazio-rom/startseite/verein/398,Stade Reims,/stade-reims/startseite/verein/1421,out,2020,-2700000,30.0,1.76,right,GER-Bundesliga,Düsseldorf,Valon Berisha,KVX,MF,26.0,1993.0,10.5,1,0,0.0,12,7.0,1.0,14.0,9.0,9.0,0.0,0.0,0.0,49.0,6.0,11.0,35.3,2020
Valon Berisha,/valon-berisha/profil/spieler/145115,27,CM,Kosovo,1800000,4500000,SS Lazio,/lazio-rom/startseite/verein/398,Stade Reims,/stade-reims/startseite/verein/1421,out,2020,-2700000,30.0,1.76,right,ITA-Serie A,Lazio,Valon Berisha,KVX,MF,26.0,1993.0,0.4,0,0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2020
Milan Badelj,/milan-badelj/profil/spieler/40633,31,DM,Croatia,800000,1950000,SS Lazio,/lazio-rom/startseite/verein/398,Genoa CFC,/genua-cfc/startseite/verein/252,out,2020,-1150000,34.0,1.86,right,ITA-Serie A,Fiorentina,Milan Badelj,CRO,MF,30.0,1989.0,17.6,3,1,1.0,17,19.0,0.0,4.0,45.0,17.0,0.0,0.0,0.0,109.0,10.0,13.0,43.5,2020
Bastos,/bastos/profil/spieler/195810,29,CB,Angola,1200000,500000,SS Lazio,/lazio-rom/startseite/verein/398,Al-Ain FC,/al-ain/startseite/verein/67913,out,2020,700000,32.0,1.8,right,ITA-Serie A,Lazio,Bastos,ANG,DF,28.0,1991.0,8.5,4,0,0.0,15,6.0,0.0,1.0,13.0,5.0,0.0,1.0,1.0,32.0,11.0,13.0,45.8,2020
Alexis Saelemaekers,/alexis-saelemaekers/profil/spieler/381950,21,RW,Belgium,15000000,7650000,RSC Anderlecht,/rsc-anderlecht/startseite/verein/58,AC Milan,/ac-mailand/startseite/verein/5,in,2020,7350000,24.0,1.8,right,ITA-Serie A,Milan,Alexis Saelemaekers,BEL,"FW,DF",20.0,1999.0,7.6,4,1,1.0,14,8.0,0.0,24.0,8.0,8.0,0.0,0.0,0.0,38.0,5.0,14.0,26.3,2020
Lucas Paquetá,/lucas-paqueta/profil/spieler/444523,23,AM,Brazil,45000000,23440000,AC Milan,/ac-mailand/startseite/verein/5,Olympique Lyon,/olympique-lyon/startseite/verein/1041,out,2020,21560000,25.0,1.8,left,ITA-Serie A,Milan,Lucas Paquetá,BRA,"MF,FW",21.0,1997.0,12.3,7,0,0.0,25,25.0,3.0,10.0,8.0,19.0,0.0,0.0,0.0,98.0,21.0,34.0,38.2,2020
Suso,/suso/profil/spieler/111961,26,RW,Spain,6000000,21700000,AC Milan,/ac-mailand/startseite/verein/5,Sevilla FC,/fc-sevilla/startseite/verein/368,out,2020,-15700000,29.0,1.77,left,ESP-La Liga,Sevilla,Suso,ESP,"FW,MF",25.0,1993.0,8.7,0,0,0.0,5,8.0,3.0,39.0,2.0,4.0,0.0,0.0,0.0,35.0,4.0,8.0,33.3,2020
Suso,/suso/profil/spieler/111961,26,RW,Spain,6000000,21700000,AC Milan,/ac-mailand/startseite/verein/5,Sevilla FC,/fc-sevilla/startseite/verein/368,out,2020,-15700000,29.0,1.77,left,ITA-Serie A,Milan,Suso,ESP,"FW,MF",25.0,1993.0,15.1,2,0,0.0,10,28.0,2.0,102.0,8.0,3.0,0.0,0.0,0.0,59.0,0.0,2.0,0.0,2020
André Silva,/andre-silva/profil/spieler/198008,24,CF,Portugal,15000000,3000000,AC Milan,/ac-mailand/startseite/verein/5,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,out,2020,12000000,27.0,1.85,right,GER-Bundesliga,Eint Frankfurt,André Silva,POR,FW,23.0,1995.0,17.5,1,0,0.0,14,21.0,12.0,10.0,8.0,2.0,1.0,0.0,0.0,53.0,38.0,61.0,38.4,2020
