playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,nation,pos,age,born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,nextSeason
Kamil Glik,/kamil-glik/profil/spieler/46552,32,CB,Poland,500000,3000000,AS Monaco,/as-monaco/startseite/verein/162,Benevento Calcio,/benevento-calcio/startseite/verein/4171,in,2020,-2500000,35.0,1.9,right,ITA-Serie A,Benevento,POL,DF,32.0,1988.0,35.6,1663.0,290.0,1022.0,586.0,64.0,46.0,1663.0,4.0,2.0,50.0,2.0,50.0,789.0,3341.0,1663.0,3.0,6.0,0.0,14.0,4.0,944.0,7.0,2021
Daam Foulon,/daam-foulon/profil/spieler/338637,21,LB,Belgium,700000,500000,Waasland-Beveren,/waasland-beveren/startseite/verein/28643,Benevento Calcio,/benevento-calcio/startseite/verein/4171,in,2020,200000,24.0,1.8,left,ITA-Serie A,Benevento,BEL,DF,21.0,1999.0,11.3,556.0,48.0,222.0,227.0,116.0,3.0,556.0,14.0,6.0,42.9,8.0,57.1,265.0,1420.0,871.0,16.0,11.0,1.0,11.0,4.0,316.0,20.0,2021
Aaron Hickey,/aaron-hickey/profil/spieler/591949,18,RB,Scotland,25000000,1700000,Heart of Midlothian FC,/heart-of-midlothian-fc/startseite/verein/43,Bologna FC 1909,/fc-bologna/startseite/verein/1025,in,2020,23300000,21.0,1.85,both,ITA-Serie A,Bologna,SCO,DF,18.0,2002.0,8.4,495.0,26.0,149.0,235.0,115.0,8.0,495.0,16.0,7.0,43.8,9.0,56.3,282.0,1610.0,739.0,21.0,17.0,4.0,16.0,8.0,268.0,28.0,2021
Luis Rojas,/luis-rojas/profil/spieler/662752,18,AM,Chile,500000,1590000,Club Universidad de Chile,/club-universidad-de-chile/startseite/verein/1037,FC Crotone,/fc-crotone/startseite/verein/4083,in,2020,-1090000,21.0,1.81,right,ITA-Serie A,Crotone,CHI,"MF,FW",18.0,2002.0,1.2,68.0,1.0,6.0,45.0,19.0,1.0,68.0,8.0,6.0,75.0,2.0,25.0,34.0,217.0,45.0,1.0,3.0,0.0,9.0,6.0,46.0,4.0,2021
Jacopo Petriccione,/jacopo-petriccione/profil/spieler/218067,25,DM,Italy,650000,1500000,US Lecce,/us-lecce/startseite/verein/1005,FC Crotone,/fc-crotone/startseite/verein/4083,in,2020,-850000,28.0,1.76,right,ITA-Serie A,Crotone,ITA,MF,25.0,1995.0,10.6,573.0,22.0,169.0,340.0,72.0,0.0,573.0,5.0,2.0,40.0,3.0,60.0,316.0,1403.0,724.0,8.0,4.0,0.0,4.0,4.0,390.0,6.0,2021
Lucas Martínez Quarta,/lucas-martinez-quarta/profil/spieler/373373,24,CB,Argentina,10000000,13000000,CA River Plate,/club-atletico-river-plate/startseite/verein/209,ACF Fiorentina,/ac-florenz/startseite/verein/430,in,2020,-3000000,27.0,1.83,right,ITA-Serie A,Fiorentina,ARG,DF,24.0,1996.0,16.5,1025.0,96.0,474.0,455.0,108.0,25.0,1025.0,24.0,14.0,58.3,10.0,41.7,607.0,3901.0,2128.0,31.0,31.0,2.0,14.0,6.0,628.0,9.0,2021
Aleksandr Kokorin,/aleksandr-kokorin/profil/spieler/89086,29,SS,Russia,1000000,4500000,Spartak Moscow,/spartak-moskau/startseite/verein/232,ACF Fiorentina,/ac-florenz/startseite/verein/430,in,2020,-3500000,32.0,1.84,right,ITA-Serie A,Fiorentina,RUS,"FW,MF",29.0,1991.0,1.0,33.0,0.0,4.0,13.0,16.0,1.0,33.0,0.0,0.0,,0.0,,20.0,82.0,50.0,2.0,2.0,1.0,0.0,1.0,23.0,9.0,2021
Pedro,/pedro/profil/spieler/432895,23,CF,Brazil,22000000,14000000,ACF Fiorentina,/ac-florenz/startseite/verein/430,CR Flamengo,/flamengo-rio-de-janeiro/startseite/verein/614,out,2020,8000000,26.0,1.85,right,ITA-Serie A,Roma,ESP,"MF,FW",33.0,1987.0,17.7,774.0,8.0,73.0,382.0,331.0,45.0,774.0,40.0,26.0,65.0,14.0,35.0,508.0,3455.0,1496.0,50.0,45.0,7.0,45.0,11.0,622.0,122.0,2021
Giovanni Simeone,/giovanni-simeone/profil/spieler/282388,25,CF,Argentina,15000000,13000000,ACF Fiorentina,/ac-florenz/startseite/verein/430,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,out,2020,2000000,27.0,1.8,right,ITA-Serie A,Cagliari,ARG,FW,25.0,1995.0,19.3,574.0,23.0,61.0,272.0,250.0,77.0,574.0,23.0,15.0,65.2,8.0,34.8,285.0,1474.0,537.0,25.0,17.0,10.0,57.0,22.0,352.0,81.0,2021
Bryan Dabo,/bryan-dabo/profil/spieler/149446,28,CM,Burkina Faso,600000,500000,ACF Fiorentina,/ac-florenz/startseite/verein/430,Benevento Calcio,/benevento-calcio/startseite/verein/4171,out,2020,100000,31.0,1.87,right,ITA-Serie A,Benevento,BFA,MF,28.0,1992.0,12.4,703.0,29.0,127.0,402.0,185.0,21.0,703.0,29.0,19.0,65.5,10.0,34.5,371.0,2196.0,1118.0,25.0,24.0,3.0,29.0,8.0,478.0,44.0,2021
Eldor Shomurodov,/eldor-shomurodov/profil/spieler/358166,25,CF,Uzbekistan,6000000,9000000,FK Rostov,/fk-rostov/startseite/verein/1083,Genoa CFC,/genua-cfc/startseite/verein/252,in,2020,-3000000,28.0,1.9,right,ITA-Serie A,Genoa,UZB,FW,25.0,1995.0,18.6,718.0,15.0,69.0,329.0,334.0,81.0,718.0,34.0,15.0,44.1,19.0,55.9,408.0,2234.0,1037.0,33.0,19.0,11.0,76.0,30.0,540.0,133.0,2021
Mattia Bani,/mattia-bani/profil/spieler/176139,26,CB,Italy,1700000,5000000,Bologna FC 1909,/fc-bologna/startseite/verein/1025,Genoa CFC,/genua-cfc/startseite/verein/252,in,2020,-3300000,29.0,1.88,right,ITA-Serie A,Genoa,ITA,DF,26.0,1993.0,10.2,650.0,82.0,358.0,271.0,22.0,7.0,650.0,1.0,0.0,0.0,1.0,100.0,325.0,1489.0,671.0,1.0,3.0,1.0,2.0,5.0,389.0,3.0,2021
Mattia Bani,/mattia-bani/profil/spieler/176139,26,CB,Italy,1700000,5000000,Bologna FC 1909,/fc-bologna/startseite/verein/1025,Genoa CFC,/genua-cfc/startseite/verein/252,in,2020,-3300000,29.0,1.88,right,ITA-Serie A,Parma,ITA,DF,26.0,1993.0,12.7,846.0,115.0,491.0,336.0,22.0,10.0,846.0,0.0,0.0,,0.0,,487.0,2361.0,1238.0,5.0,2.0,0.0,3.0,1.0,587.0,5.0,2021
Giuseppe Caso,/giuseppe-caso/profil/spieler/398030,21,LW,Italy,3000000,350000,SS Arezzo,/ss-arezzo/startseite/verein/4255,Genoa CFC,/genua-cfc/startseite/verein/252,in,2020,2650000,24.0,1.72,right,ITA-Serie A,Genoa,ITA,"DF,FW",21.0,1998.0,0.6,28.0,0.0,6.0,14.0,8.0,1.0,28.0,4.0,2.0,50.0,2.0,50.0,20.0,199.0,115.0,4.0,3.0,1.0,4.0,0.0,17.0,4.0,2021
Christian Kouamé,/christian-kouame/profil/spieler/337725,22,CF,Cote d'Ivoire,12000000,11000000,Genoa CFC,/genua-cfc/startseite/verein/252,ACF Fiorentina,/ac-florenz/startseite/verein/430,out,2020,1000000,25.0,1.85,right,ITA-Serie A,Fiorentina,CIV,FW,22.0,1997.0,11.1,467.0,5.0,32.0,203.0,236.0,53.0,467.0,27.0,16.0,59.3,11.0,40.7,258.0,1090.0,259.0,12.0,8.0,7.0,50.0,24.0,361.0,86.0,2021
Gianluca Lapadula,/gianluca-lapadula/profil/spieler/130394,30,CF,Peru,2700000,4000000,Genoa CFC,/genua-cfc/startseite/verein/252,Benevento Calcio,/benevento-calcio/startseite/verein/4171,out,2020,-1300000,33.0,1.78,left,ITA-Serie A,Benevento,PER,FW,30.0,1990.0,28.5,742.0,22.0,50.0,296.0,411.0,160.0,741.0,22.0,16.0,72.7,6.0,27.3,396.0,2131.0,1041.0,42.0,27.0,22.0,64.0,37.0,542.0,169.0,2021
Jawad El Yamiq,/jawad-el-yamiq/profil/spieler/235412,28,CB,Morocco,2000000,250000,Genoa CFC,/genua-cfc/startseite/verein/252,Real Valladolid CF,/real-valladolid/startseite/verein/366,out,2020,1750000,31.0,1.93,right,ESP-La Liga,Valladolid,MAR,DF,28.0,1992.0,15.3,835.0,125.0,463.0,343.0,36.0,14.0,835.0,3.0,2.0,66.7,1.0,33.3,364.0,1761.0,815.0,6.0,9.0,2.0,7.0,0.0,398.0,3.0,2021
Koray Günter,/koray-gunter/profil/spieler/115763,26,CB,Germany,3500000,2400000,Genoa CFC,/genua-cfc/startseite/verein/252,Hellas Verona,/hellas-verona/startseite/verein/276,in,2020,1100000,28.0,1.86,right,ITA-Serie A,Hellas Verona,GER,DF,25.0,1994.0,19.6,1329.0,125.0,629.0,690.0,26.0,8.0,1329.0,7.0,7.0,100.0,0.0,0.0,665.0,2926.0,1459.0,5.0,6.0,1.0,5.0,1.0,716.0,1.0,2021
Kevin Rüegg,/kevin-ruegg/profil/spieler/290032,22,RB,Switzerland,800000,2000000,FC Zürich,/fc-zurich/startseite/verein/260,Hellas Verona,/hellas-verona/startseite/verein/276,in,2020,-1200000,24.0,1.73,right,ITA-Serie A,Hellas Verona,SUI,"DF,MF",21.0,1998.0,2.3,88.0,3.0,27.0,23.0,38.0,1.0,88.0,2.0,2.0,100.0,0.0,0.0,39.0,185.0,73.0,3.0,3.0,0.0,5.0,2.0,54.0,7.0,2021
Ivor Pandur,/ivor-pandur/profil/spieler/371013,20,GK,Croatia,2000000,1900000,HNK Rijeka,/hnk-rijeka/startseite/verein/144,Hellas Verona,/hellas-verona/startseite/verein/276,in,2020,100000,23.0,1.87,right,ITA-Serie A,Hellas Verona,CRO,GK,20.0,2000.0,3.7,109.0,88.0,108.0,1.0,0.0,0.0,109.0,0.0,0.0,,0.0,,58.0,254.0,132.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2021
Luca Marrone,/luca-marrone/profil/spieler/124769,30,CB,Italy,200000,1000000,Hellas Verona,/hellas-verona/startseite/verein/276,FC Crotone,/fc-crotone/startseite/verein/4083,out,2020,-800000,33.0,1.86,right,ITA-Serie A,Crotone,ITA,DF,30.0,1990.0,17.6,1169.0,215.0,717.0,443.0,11.0,5.0,1169.0,2.0,1.0,50.0,1.0,50.0,707.0,3139.0,1509.0,4.0,2.0,0.0,5.0,1.0,780.0,0.0,2021
Achraf Hakimi,/achraf-hakimi/profil/spieler/398073,21,RB,Morocco,65000000,43000000,Real Madrid,/real-madrid/startseite/verein/418,Inter Milan,/inter-mailand/startseite/verein/46,in,2020,22000000,24.0,1.81,right,ITA-Serie A,Inter,MAR,DF,21.0,1998.0,29.6,1847.0,45.0,366.0,674.0,824.0,137.0,1847.0,64.0,33.0,51.6,31.0,48.4,995.0,6038.0,3681.0,113.0,58.0,46.0,57.0,17.0,1258.0,309.0,2021
Nicolò Barella,/nicolo-barella/profil/spieler/255942,23,CM,Italy,75000000,32500000,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,Inter Milan,/inter-mailand/startseite/verein/46,in,2020,42500000,26.0,1.75,right,ITA-Serie A,Inter,ITA,MF,23.0,1997.0,32.2,2236.0,41.0,358.0,1168.0,737.0,54.0,2236.0,52.0,35.0,67.3,17.0,32.7,1305.0,7055.0,3879.0,99.0,77.0,12.0,63.0,28.0,1700.0,149.0,2021
Andrea Pinamonti,/andrea-pinamonti/profil/spieler/315865,21,CF,Italy,15000000,21000000,Genoa CFC,/genua-cfc/startseite/verein/252,Inter Milan,/inter-mailand/startseite/verein/46,in,2020,-6000000,24.0,1.85,right,ITA-Serie A,Inter,ITA,FW,21.0,1999.0,1.9,71.0,1.0,8.0,27.0,36.0,7.0,71.0,3.0,2.0,66.7,1.0,33.3,35.0,107.0,24.0,1.0,1.0,1.0,8.0,7.0,60.0,21.0,2021
Andrea Pinamonti,/andrea-pinamonti/profil/spieler/315865,21,CF,Italy,15000000,19500000,Inter Milan,/inter-mailand/startseite/verein/46,Genoa CFC,/genua-cfc/startseite/verein/252,out,2020,-4500000,24.0,1.85,right,ITA-Serie A,Inter,ITA,FW,21.0,1999.0,1.9,71.0,1.0,8.0,27.0,36.0,7.0,71.0,3.0,2.0,66.7,1.0,33.3,35.0,107.0,24.0,1.0,1.0,1.0,8.0,7.0,60.0,21.0,2021
Arturo Vidal,/arturo-vidal/profil/spieler/37666,33,CM,Chile,1200000,1000000,FC Barcelona,/fc-barcelona/startseite/verein/131,Inter Milan,/inter-mailand/startseite/verein/46,in,2020,200000,36.0,1.8,right,ITA-Serie A,Inter,CHI,MF,33.0,1987.0,12.6,892.0,24.0,183.0,519.0,201.0,31.0,892.0,5.0,3.0,60.0,2.0,40.0,506.0,2051.0,1173.0,18.0,12.0,1.0,15.0,6.0,629.0,39.0,2021
Mauro Icardi,/mauro-icardi/profil/spieler/68863,27,CF,Argentina,19000000,50000000,Inter Milan,/inter-mailand/startseite/verein/46,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,out,2020,-31000000,30.0,1.81,right,FRA-Ligue 1,Paris S-G,ARG,FW,27.0,1993.0,12.0,263.0,7.0,15.0,111.0,137.0,66.0,262.0,5.0,3.0,60.0,2.0,40.0,116.0,411.0,180.0,3.0,3.0,1.0,13.0,7.0,178.0,46.0,2021
Arthur Melo,/arthur-melo/profil/spieler/362842,24,CM,Brazil,15000000,80600000,FC Barcelona,/fc-barcelona/startseite/verein/131,Juventus FC,/juventus-turin/startseite/verein/506,in,2020,-65600000,26.0,1.72,right,ITA-Serie A,Juventus,BRA,MF,23.0,1996.0,12.9,1175.0,42.0,306.0,685.0,195.0,7.0,1175.0,24.0,19.0,79.2,5.0,20.8,737.0,3583.0,1581.0,9.0,22.0,1.0,15.0,11.0,954.0,13.0,2021
Nicolò Rovella,/nicolo-rovella/profil/spieler/525704,19,DM,Italy,18000000,26000000,Genoa CFC,/genua-cfc/startseite/verein/252,Juventus FC,/juventus-turin/startseite/verein/506,in,2020,-8000000,21.0,1.79,right,ITA-Serie A,Genoa,ITA,MF,18.0,2001.0,13.2,974.0,37.0,288.0,557.0,141.0,3.0,974.0,14.0,12.0,85.7,2.0,14.3,640.0,3035.0,1427.0,15.0,18.0,1.0,16.0,6.0,665.0,7.0,2021
Emre Can,/emre-can/profil/spieler/119296,26,DM,Germany,14000000,25000000,Juventus FC,/juventus-turin/startseite/verein/506,Borussia Dortmund,/borussia-dortmund/startseite/verein/16,out,2020,-11000000,29.0,1.86,right,GER-Bundesliga,Dortmund,GER,"DF,MF",26.0,1994.0,23.7,2038.0,142.0,714.0,1149.0,199.0,30.0,2038.0,36.0,30.0,83.3,6.0,16.7,1285.0,7106.0,4220.0,53.0,44.0,2.0,20.0,15.0,1481.0,32.0,2021
Manolo Portanova,/manolo-portanova/profil/spieler/394304,20,CM,Italy,0,12000000,Juventus FC,/juventus-turin/startseite/verein/506,Genoa CFC,/genua-cfc/startseite/verein/252,out,2020,-12000000,23.0,1.83,right,ITA-Serie A,Genoa,ITA,"MF,FW",20.0,2000.0,0.7,37.0,4.0,13.0,20.0,4.0,0.0,37.0,3.0,2.0,66.7,1.0,33.3,28.0,138.0,39.0,0.0,1.0,0.0,1.0,4.0,27.0,7.0,2021
Manolo Portanova,/manolo-portanova/profil/spieler/394304,20,CM,Italy,0,12000000,Juventus FC,/juventus-turin/startseite/verein/506,Genoa CFC,/genua-cfc/startseite/verein/252,out,2020,-12000000,23.0,1.83,right,ITA-Serie A,Juventus,ITA,MF,20.0,2000.0,0.8,36.0,1.0,10.0,14.0,12.0,2.0,36.0,0.0,0.0,,0.0,,18.0,97.0,61.0,1.0,1.0,0.0,2.0,2.0,27.0,4.0,2021
Vedat Muriqi,/vedat-muriqi/profil/spieler/256267,26,CF,Kosovo,15000000,21000000,Fenerbahce,/fenerbahce-istanbul/startseite/verein/36,SS Lazio,/lazio-rom/startseite/verein/398,in,2020,-6000000,29.0,1.94,left,ITA-Serie A,Lazio,KVX,FW,26.0,1994.0,9.2,384.0,20.0,41.0,158.0,188.0,63.0,384.0,7.0,2.0,28.6,5.0,71.4,204.0,874.0,216.0,9.0,2.0,4.0,32.0,17.0,304.0,79.0,2021
Mohamed Fares,/mohamed-fares/profil/spieler/287700,24,LM,Algeria,2000000,8000000,SPAL,/spal/startseite/verein/2722,SS Lazio,/lazio-rom/startseite/verein/398,in,2020,-6000000,27.0,1.83,left,ITA-Serie A,Lazio,ALG,DF,24.0,1996.0,12.7,685.0,27.0,167.0,262.0,263.0,21.0,685.0,18.0,6.0,33.3,12.0,66.7,362.0,1753.0,916.0,26.0,20.0,4.0,19.0,6.0,409.0,114.0,2021
Valon Berisha,/valon-berisha/profil/spieler/145115,27,CM,Kosovo,1800000,4500000,SS Lazio,/lazio-rom/startseite/verein/398,Stade Reims,/stade-reims/startseite/verein/1421,out,2020,-2700000,30.0,1.76,right,FRA-Ligue 1,Reims,KVX,MF,27.0,1993.0,18.3,1194.0,30.0,196.0,700.0,313.0,23.0,1194.0,17.0,10.0,58.8,7.0,41.2,653.0,3546.0,2062.0,48.0,31.0,3.0,28.0,12.0,815.0,51.0,2021
Milan Badelj,/milan-badelj/profil/spieler/40633,31,DM,Croatia,800000,1950000,SS Lazio,/lazio-rom/startseite/verein/398,Genoa CFC,/genua-cfc/startseite/verein/252,out,2020,-1150000,34.0,1.86,right,ITA-Serie A,Genoa,CRO,MF,31.0,1989.0,26.8,1905.0,78.0,478.0,1177.0,273.0,13.0,1905.0,46.0,36.0,78.3,10.0,21.7,1036.0,4111.0,1845.0,23.0,26.0,1.0,31.0,22.0,1193.0,25.0,2021
Bastos,/bastos/profil/spieler/195810,29,CB,Angola,1200000,500000,SS Lazio,/lazio-rom/startseite/verein/398,Al-Ain FC,/al-ain/startseite/verein/67913,out,2020,700000,32.0,1.8,right,ITA-Serie A,Lazio,ANG,DF,29.0,1991.0,0.7,52.0,5.0,25.0,18.0,9.0,1.0,52.0,4.0,2.0,50.0,2.0,50.0,38.0,190.0,84.0,1.0,1.0,0.0,0.0,3.0,34.0,1.0,2021
Alexis Saelemaekers,/alexis-saelemaekers/profil/spieler/381950,21,RW,Belgium,15000000,7650000,RSC Anderlecht,/rsc-anderlecht/startseite/verein/58,AC Milan,/ac-mailand/startseite/verein/5,in,2020,7350000,24.0,1.8,right,ITA-Serie A,Milan,BEL,FW,21.0,1999.0,22.4,1126.0,13.0,151.0,457.0,531.0,58.0,1126.0,61.0,37.0,60.7,24.0,39.3,619.0,3436.0,1596.0,43.0,26.0,10.0,61.0,20.0,807.0,169.0,2021
Jens Petter Hauge,/jens-petter-hauge/profil/spieler/422355,20,RW,Norway,2500000,4800000,FK Bodø/Glimt,/fk-bodo-glimt/startseite/verein/501,AC Milan,/ac-mailand/startseite/verein/5,in,2020,-2300000,23.0,1.84,right,ITA-Serie A,Milan,NOR,FW,20.0,1999.0,5.9,259.0,2.0,23.0,96.0,144.0,24.0,259.0,18.0,9.0,50.0,9.0,50.0,144.0,779.0,325.0,10.0,7.0,5.0,15.0,11.0,188.0,51.0,2021
Pierre Kalulu,/pierre-kalulu/profil/spieler/585949,20,CB,France,30000000,1290000,Olympique Lyon B,/olympique-lyon-b/startseite/verein/12764,AC Milan,/ac-mailand/startseite/verein/5,in,2020,28710000,23.0,1.82,right,ITA-Serie A,Milan,FRA,DF,20.0,2000.0,8.1,579.0,45.0,241.0,276.0,71.0,7.0,579.0,4.0,3.0,75.0,1.0,25.0,352.0,1928.0,1051.0,18.0,12.0,1.0,4.0,1.0,368.0,28.0,2021
Lucas Paquetá,/lucas-paqueta/profil/spieler/444523,23,AM,Brazil,45000000,23440000,AC Milan,/ac-mailand/startseite/verein/5,Olympique Lyon,/olympique-lyon/startseite/verein/1041,out,2020,21560000,25.0,1.8,left,FRA-Ligue 1,Lyon,BRA,MF,22.0,1997.0,25.3,1571.0,32.0,254.0,861.0,478.0,70.0,1571.0,62.0,34.0,54.8,28.0,45.2,944.0,4129.0,2145.0,40.0,41.0,9.0,55.0,34.0,1124.0,99.0,2021
Suso,/suso/profil/spieler/111961,26,RW,Spain,6000000,21700000,AC Milan,/ac-mailand/startseite/verein/5,Sevilla FC,/fc-sevilla/startseite/verein/368,out,2020,-15700000,29.0,1.77,left,ESP-La Liga,Sevilla,ESP,FW,26.0,1993.0,24.6,1404.0,8.0,132.0,538.0,744.0,50.0,1404.0,69.0,58.0,84.1,11.0,15.9,986.0,5632.0,2517.0,69.0,64.0,16.0,50.0,38.0,1175.0,196.0,2021
André Silva,/andre-silva/profil/spieler/198008,24,CF,Portugal,15000000,3000000,AC Milan,/ac-mailand/startseite/verein/5,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,out,2020,12000000,27.0,1.85,right,GER-Bundesliga,Eint Frankfurt,POR,FW,24.0,1995.0,30.7,1114.0,20.0,49.0,452.0,622.0,191.0,1107.0,57.0,26.0,45.6,31.0,54.4,571.0,2991.0,1179.0,46.0,31.0,30.0,87.0,48.0,838.0,255.0,2021
Victor Osimhen,/victor-osimhen/profil/spieler/401923,21,CF,Nigeria,120000000,75000000,LOSC Lille,/losc-lille/startseite/verein/1082,SSC Napoli,/ssc-neapel/startseite/verein/6195,in,2020,45000000,24.0,1.86,right,ITA-Serie A,Napoli,NGA,FW,21.0,1998.0,17.5,452.0,11.0,20.0,167.0,276.0,106.0,452.0,27.0,12.0,44.4,15.0,55.6,248.0,1800.0,877.0,41.0,30.0,27.0,45.0,17.0,334.0,100.0,2021
Allan,/allan/profil/spieler/126422,29,DM,Brazil,6000000,24600000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Everton FC,/fc-everton/startseite/verein/29,out,2020,-18600000,32.0,1.75,right,ENG-Premier League,Everton,BRA,MF,29.0,1991.0,22.8,1310.0,68.0,382.0,816.0,136.0,3.0,1310.0,49.0,31.0,63.3,18.0,36.7,721.0,4220.0,2314.0,30.0,31.0,2.0,21.0,18.0,831.0,8.0,2021
Marko Rog,/marko-rog/profil/spieler/317482,25,CM,Croatia,1700000,15000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390,out,2020,-13300000,27.0,1.8,right,ITA-Serie A,Cagliari,CRO,MF,25.0,1995.0,12.9,760.0,29.0,177.0,461.0,138.0,8.0,760.0,31.0,20.0,64.5,11.0,35.5,410.0,2396.0,1409.0,30.0,26.0,6.0,20.0,12.0,493.0,14.0,2021
Roberto Inglese,/roberto-inglese/profil/spieler/159337,28,CF,Italy,750000,21800000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,in,2020,-21050000,31.0,1.86,right,ITA-Serie A,Parma,ITA,FW,28.0,1991.0,6.4,197.0,4.0,19.0,111.0,71.0,13.0,197.0,15.0,8.0,53.3,7.0,46.7,111.0,451.0,83.0,1.0,2.0,2.0,39.0,12.0,144.0,31.0,2021
Dennis Man,/dennis-man/profil/spieler/397486,22,RW,Romania,3200000,13000000,FCSB,/fcsb/startseite/verein/301,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,in,2020,-9800000,24.0,1.83,left,ITA-Serie A,Parma,ROU,"FW,MF",21.0,1998.0,7.8,345.0,5.0,48.0,159.0,146.0,30.0,345.0,18.0,13.0,72.2,5.0,27.8,225.0,1444.0,683.0,22.0,23.0,6.0,20.0,10.0,262.0,56.0,2021
Valentin Mihaila,/valentin-mihaila/profil/spieler/535469,20,LW,Romania,2700000,9100000,Universitatea Craiova,/universitatea-craiova/startseite/verein/40812,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,in,2020,-6400000,23.0,1.8,right,ITA-Serie A,Parma,ROU,"FW,MF",20.0,2000.0,7.8,288.0,9.0,40.0,104.0,148.0,31.0,288.0,28.0,14.0,50.0,14.0,50.0,179.0,1672.0,777.0,30.0,19.0,14.0,20.0,6.0,202.0,60.0,2021
Alberto Grassi,/alberto-grassi/profil/spieler/197473,25,DM,Italy,2000000,8450000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,in,2020,-6450000,28.0,1.83,right,ITA-Serie A,Parma,ITA,"MF,DF",25.0,1995.0,13.1,637.0,48.0,192.0,328.0,124.0,16.0,637.0,14.0,7.0,50.0,7.0,50.0,297.0,1220.0,538.0,13.0,9.0,3.0,24.0,4.0,355.0,30.0,2021
Yann Karamoh,/yann-karamoh/profil/spieler/324804,22,LW,Cote d'Ivoire,3500000,8000000,Inter Milan,/inter-mailand/startseite/verein/46,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,in,2020,-4500000,24.0,1.85,right,ITA-Serie A,Parma,FRA,"FW,MF",22.0,1998.0,14.4,522.0,12.0,74.0,215.0,254.0,48.0,522.0,55.0,38.0,69.1,17.0,30.9,348.0,2636.0,1437.0,45.0,43.0,13.0,44.0,22.0,371.0,116.0,2021
Maxime Busi,/maxime-busi/profil/spieler/570817,20,RB,Belgium,2500000,6900000,RSC Charleroi,/rsc-charleroi/startseite/verein/172,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,in,2020,-4400000,23.0,1.82,right,ITA-Serie A,Parma,BEL,DF,20.0,1999.0,13.3,937.0,48.0,293.0,470.0,183.0,11.0,937.0,28.0,12.0,42.9,16.0,57.1,538.0,2527.0,1488.0,28.0,13.0,4.0,21.0,5.0,602.0,63.0,2021
Hernani,/hernani/profil/spieler/181768,26,CM,Brazil,2000000,6470000,Zenit St. Petersburg,/zenit-st-petersburg/startseite/verein/964,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,in,2020,-4470000,29.0,1.88,both,ITA-Serie A,Parma,BRA,MF,26.0,1994.0,24.3,1384.0,54.0,284.0,757.0,356.0,26.0,1383.0,53.0,36.0,67.9,17.0,32.1,711.0,3947.0,1924.0,51.0,38.0,4.0,39.0,27.0,884.0,85.0,2021
Simon Sohm,/simon-sohm/profil/spieler/507486,19,DM,Switzerland,2000000,6400000,FC Zürich,/fc-zurich/startseite/verein/260,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,in,2020,-4400000,22.0,1.88,right,ITA-Serie A,Parma,SUI,MF,19.0,2001.0,10.0,502.0,12.0,127.0,298.0,81.0,5.0,502.0,11.0,7.0,63.6,4.0,36.4,287.0,1248.0,695.0,13.0,11.0,2.0,12.0,14.0,374.0,18.0,2021
Luigi Sepe,/luigi-sepe/profil/spieler/99254,29,GK,Italy,1000000,4580000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,in,2020,-3580000,32.0,1.85,left,ITA-Serie A,Parma,ITA,GK,29.0,1991.0,36.0,1508.0,1291.0,1497.0,12.0,0.0,0.0,1508.0,2.0,2.0,100.0,0.0,0.0,845.0,3959.0,2900.0,0.0,0.0,0.0,1.0,0.0,718.0,0.0,2021
