playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,player,nation,pos,age,born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,nextSeason
Adrien Thomasson,/adrien-thomasson/profil/spieler/215977,29,AM,France,6000000,3900000,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,RC Lens,/rc-lens/startseite/verein/826,in,2022,2100000,29.0,1.75,right,FRA-Ligue 1,Strasbourg,Adrien Thomasson,FRA,MF,27.0,1993.0,26.5,2,1,0.0,35,34.0,4.0,57.0,29.0,31.0,0.0,0.0,0.0,177.0,16.0,30.0,34.8,2022
Cheick Doucouré,/cheick-doucoure/profil/spieler/543387,22,DM,Mali,35000000,22600000,RC Lens,/rc-lens/startseite/verein/826,Crystal Palace,/crystal-palace/startseite/verein/873,out,2022,12400000,23.0,1.8,right,FRA-Ligue 1,Lens,Cheick Doucouré,MLI,MF,21.0,2000.0,32.7,7,1,0.0,42,24.0,0.0,6.0,68.0,43.0,0.0,0.0,0.0,218.0,22.0,20.0,52.4,2022
Christopher Wooh,/christopher-wooh/profil/spieler/572326,20,CB,Cameroon,6000000,9000000,RC Lens,/rc-lens/startseite/verein/826,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2022,-3000000,21.0,1.91,right,FRA-Ligue 1,Lens,Christopher Wooh,CMR,DF,19.0,2001.0,11.7,2,0,0.0,9,11.0,0.0,1.0,21.0,11.0,1.0,1.0,0.0,52.0,27.0,14.0,65.9,2022
Jonathan Clauss,/jonathan-clauss/profil/spieler/175639,29,RB,France,14000000,7500000,RC Lens,/rc-lens/startseite/verein/826,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2022,6500000,30.0,1.78,right,FRA-Ligue 1,Lens,Jonathan Clauss,FRA,DF,28.0,1992.0,33.8,3,0,0.0,38,14.0,4.0,348.0,73.0,34.0,0.0,0.0,0.0,203.0,16.0,10.0,61.5,2022
Patrick Berg,/patrick-berg/profil/spieler/308439,24,DM,Norway,4500000,4000000,RC Lens,/rc-lens/startseite/verein/826,FK Bodø/Glimt,/fk-bodo-glimt/startseite/verein/501,out,2022,500000,25.0,1.78,right,FRA-Ligue 1,Lens,Patrick Berg,NOR,MF,23.0,1997.0,3.4,0,0,0.0,5,1.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,28.0,3.0,1.0,75.0,2022
Simon Banza,/simon-banza/profil/spieler/344869,25,CF,France,8000000,3000000,RC Lens,/rc-lens/startseite/verein/826,SC Braga,/sc-braga/startseite/verein/1075,out,2022,5000000,26.0,1.89,right,FRA-Ligue 1,Lens,Simon Banza,FRA,FW,24.0,1996.0,1.4,0,0,0.0,3,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,6.0,5.0,54.5,2022
Corentin Jean,/corentin-jean/profil/spieler/20463,26,CF,France,1000000,1090000,RC Lens,/rc-lens/startseite/verein/826,Inter Miami CF,/inter-miami-cf/startseite/verein/69261,out,2022,-90000,27.0,1.7,right,FRA-Ligue 1,Lens,Corentin Jean,FRA,"FW,MF",26.0,1995.0,2.8,2,0,0.0,7,5.0,2.0,10.0,1.0,6.0,0.0,0.0,0.0,13.0,3.0,8.0,27.3,2022
Lucas Paquetá,/lucas-paqueta/profil/spieler/444523,25,AM,Brazil,45000000,42950000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,West Ham United,/west-ham-united/startseite/verein/379,out,2022,2050000,25.0,1.8,left,FRA-Ligue 1,Lyon,Lucas Paquetá,BRA,"MF,FW",23.0,1997.0,30.0,3,0,0.0,63,64.0,6.0,31.0,9.0,38.0,1.0,0.0,0.0,189.0,44.0,48.0,47.8,2022
Malo Gusto,/malo-gusto/profil/spieler/620322,19,RB,France,25000000,30000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2022,-5000000,20.0,1.78,right,FRA-Ligue 1,Lyon,Malo Gusto,FRA,DF,18.0,2003.0,20.9,3,0,0.0,25,20.0,2.0,70.0,33.0,35.0,0.0,2.0,1.0,144.0,16.0,17.0,48.5,2022
Ignatius Ganago,/ignatius-ganago/profil/spieler/531949,23,CF,Cameroon,4000000,4400000,RC Lens,/rc-lens/startseite/verein/826,FC Nantes,/fc-nantes/startseite/verein/995,in,2022,-400000,24.0,1.76,right,FRA-Ligue 1,Lens,Ignatius Ganago,CMR,FW,22.0,1999.0,11.4,2,0,0.0,9,10.0,10.0,3.0,2.0,2.0,0.0,0.0,0.0,27.0,19.0,30.0,38.8,2022
Fabien Centonze,/fabien-centonze/profil/spieler/384859,26,RB,France,4000000,4000000,FC Metz,/fc-metz/startseite/verein/347,FC Nantes,/fc-nantes/startseite/verein/995,in,2022,0,27.0,1.82,right,FRA-Ligue 1,Metz,Fabien Centonze,FRA,DF,25.0,1996.0,17.6,3,0,0.0,16,30.0,0.0,48.0,32.0,21.0,0.0,0.0,0.0,101.0,10.0,17.0,37.0,2022
Moussa Sissoko,/moussa-sissoko/profil/spieler/46001,32,CM,France,2500000,2000000,Watford FC,/fc-watford/startseite/verein/1010,FC Nantes,/fc-nantes/startseite/verein/995,in,2022,500000,33.0,1.87,right,ENG-Premier League,Watford,Moussa Sissoko,FRA,MF,31.0,1989.0,35.8,5,0,0.0,35,11.0,2.0,26.0,30.0,27.0,0.0,0.0,0.0,241.0,64.0,52.0,55.2,2022
Florent Mollet,/florent-mollet/profil/spieler/222859,31,AM,France,2000000,1500000,FC Schalke 04,/fc-schalke-04/startseite/verein/33,FC Nantes,/fc-nantes/startseite/verein/995,in,2022,500000,31.0,1.75,right,FRA-Ligue 1,Montpellier,Florent Mollet,FRA,"FW,MF",29.0,1991.0,29.2,6,0,0.0,34,50.0,10.0,105.0,24.0,22.0,0.0,0.0,0.0,132.0,13.0,24.0,35.1,2022
Florent Mollet,/florent-mollet/profil/spieler/222859,30,AM,France,2000000,500000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,FC Schalke 04,/fc-schalke-04/startseite/verein/33,out,2022,1500000,31.0,1.75,right,FRA-Ligue 1,Montpellier,Florent Mollet,FRA,"FW,MF",29.0,1991.0,29.2,6,0,0.0,34,50.0,10.0,105.0,24.0,22.0,0.0,0.0,0.0,132.0,13.0,24.0,35.1,2022
Adam Ounas,/adam-ounas/profil/spieler/400485,25,RW,Algeria,7000000,3000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,LOSC Lille,/losc-lille/startseite/verein/1082,in,2022,4000000,26.0,1.72,left,ITA-Serie A,Napoli,Adam Ounas,ALG,"MF,FW",24.0,1996.0,3.6,1,0,0.0,9,10.0,0.0,16.0,2.0,1.0,0.0,0.0,0.0,23.0,1.0,3.0,25.0,2022
Sven Botman,/sven-botman/profil/spieler/361093,22,CB,Netherlands,45000000,37000000,LOSC Lille,/losc-lille/startseite/verein/1082,Newcastle United,/newcastle-united/startseite/verein/762,out,2022,8000000,23.0,1.95,left,FRA-Ligue 1,Lille,Sven Botman,NED,DF,21.0,2000.0,25.0,4,0,0.0,16,13.0,1.0,0.0,26.0,11.0,0.0,2.0,0.0,113.0,57.0,28.0,67.1,2022
Amadou Onana,/amadou-onana/profil/spieler/485706,20,DM,Belgium,45000000,35000000,LOSC Lille,/losc-lille/startseite/verein/1082,Everton FC,/fc-everton/startseite/verein/29,out,2022,10000000,21.0,1.95,right,FRA-Ligue 1,Lille,Amadou Onana,BEL,MF,19.0,2001.0,15.1,2,1,0.0,31,25.0,2.0,1.0,30.0,31.0,0.0,0.0,0.0,100.0,24.0,21.0,53.3,2022
Renato Sanches,/renato-sanches/profil/spieler/258027,24,CM,Portugal,15000000,15000000,LOSC Lille,/losc-lille/startseite/verein/1082,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,out,2022,0,25.0,1.76,right,FRA-Ligue 1,Lille,Renato Sanches,POR,"MF,FW",23.0,1997.0,18.3,8,1,1.0,29,27.0,1.0,65.0,14.0,7.0,0.0,0.0,0.0,124.0,11.0,11.0,50.0,2022
Pierre Lees-Melou,/pierre-lees-melou/profil/spieler/377393,29,DM,France,4000000,2300000,Norwich City,/norwich-city/startseite/verein/1123,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,in,2022,1700000,30.0,1.85,right,ENG-Premier League,Norwich City,Pierre Lees-Melou,FRA,MF,28.0,1993.0,25.2,5,0,0.0,35,23.0,2.0,33.0,25.0,36.0,1.0,0.0,0.0,181.0,14.0,15.0,48.3,2022
Irvin Cardona,/irvin-cardona/profil/spieler/342226,25,CF,France,2500000,500000,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,FC Augsburg,/fc-augsburg/startseite/verein/167,out,2022,2000000,25.0,1.85,right,FRA-Ligue 1,Brest,Irvin Cardona,FRA,"FW,MF",23.0,1997.0,14.8,2,0,0.0,16,14.0,10.0,21.0,5.0,7.0,0.0,0.0,0.0,55.0,13.0,19.0,40.6,2022
Maxime Busi,/maxime-busi/profil/spieler/570817,22,RB,Belgium,2500000,2000000,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,Stade Reims,/stade-reims/startseite/verein/1421,in,2022,500000,23.0,1.82,right,FRA-Ligue 1,Reims,Maxime Busi,BEL,DF,21.0,1999.0,14.4,3,0,0.0,19,7.0,0.0,30.0,17.0,15.0,0.0,0.0,0.0,77.0,11.0,19.0,36.7,2022
Wout Faes,/wout-faes/profil/spieler/292808,24,CB,Belgium,20000000,17000000,Stade Reims,/stade-reims/startseite/verein/1421,Leicester City,/leicester-city/startseite/verein/1003,out,2022,3000000,25.0,1.87,right,FRA-Ligue 1,Reims,Wout Faes,BEL,DF,23.0,1998.0,37.0,2,0,0.0,21,24.0,0.0,3.0,53.0,24.0,0.0,2.0,0.0,199.0,38.0,32.0,54.3,2022
El Bilal Touré,/el-bilal-toure/profil/spieler/649016,20,CF,Mali,12000000,8000000,Stade Reims,/stade-reims/startseite/verein/1421,UD Almería,/ud-almeria/startseite/verein/3302,out,2022,4000000,21.0,1.85,both,FRA-Ligue 1,Reims,El Bilal Touré,MLI,FW,19.0,2001.0,13.3,2,0,0.0,20,14.0,6.0,4.0,6.0,6.0,0.0,0.0,0.0,37.0,59.0,58.0,50.4,2022
Fodé Doucouré,/fode-doucoure/profil/spieler/798925,21,RB,Mali,500000,50000,Stade Reims,/stade-reims/startseite/verein/1421,Red Star FC,/red-star-fc/startseite/verein/1154,out,2022,450000,22.0,1.72,right,FRA-Ligue 1,Reims,Fodé Doucouré,MLI,"DF,FW",20.0,2001.0,1.7,0,0,0.0,1,1.0,0.0,4.0,4.0,9.0,0.0,0.0,0.0,10.0,1.0,5.0,16.7,2022
Jonas Omlin,/jonas-omlin/profil/spieler/247915,29,GK,Switzerland,9000000,9000000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,out,2022,0,29.0,1.9,right,FRA-Ligue 1,Montpellier,Jonas Omlin,SUI,GK,27.0,1994.0,28.7,0,1,0.0,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,58.0,10.0,0.0,100.0,2022
Nicolas Cozza,/nicolas-cozza/profil/spieler/485965,24,LB,France,3500000,500000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,out,2022,3000000,24.0,1.78,left,FRA-Ligue 1,Montpellier,Nicolas Cozza,FRA,DF,22.0,1999.0,30.8,2,1,0.0,24,19.0,1.0,24.0,38.0,47.0,0.0,1.0,0.0,137.0,40.0,35.0,53.3,2022
Azzedine Ounahi,/azzedine-ounahi/profil/spieler/593482,22,CM,Morocco,12000000,8000000,Angers SCO,/sco-angers/startseite/verein/1420,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2022,4000000,23.0,1.82,right,FRA-Ligue 1,Angers,Azzedine Ounahi,MAR,MF,21.0,2000.0,18.1,2,0,0.0,20,26.0,1.0,19.0,26.0,22.0,1.0,0.0,0.0,94.0,13.0,16.0,44.8,2022
Angelo Fulgini,/angelo-fulgini/profil/spieler/250013,25,AM,France,9000000,6000000,Angers SCO,/sco-angers/startseite/verein/1420,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,out,2022,3000000,26.0,1.82,right,FRA-Ligue 1,Angers,Angelo Fulgini,FRA,"MF,FW",24.0,1996.0,32.5,6,0,0.0,36,84.0,5.0,69.0,22.0,25.0,0.0,0.0,0.0,137.0,33.0,41.0,44.6,2022
Sofiane Boufal,/sofiane-boufal/profil/spieler/232271,29,LW,Morocco,8000000,6000000,Angers SCO,/sco-angers/startseite/verein/1420,Al-Rayyan SC,/al-rayyan-sc/startseite/verein/3229,out,2022,2000000,29.0,1.75,right,FRA-Ligue 1,Angers,Sofiane Boufal,MAR,"FW,MF",27.0,1993.0,25.9,6,0,0.0,44,80.0,15.0,108.0,7.0,29.0,2.0,0.0,0.0,85.0,12.0,37.0,24.5,2022
Enzo Ebosse,/enzo-ebosse/profil/spieler/342877,23,CB,Cameroon,4500000,4000000,Angers SCO,/sco-angers/startseite/verein/1420,Udinese Calcio,/udinese-calcio/startseite/verein/410,out,2022,500000,24.0,1.85,left,FRA-Ligue 1,Angers,Enzo Ebosse,CMR,DF,22.0,1999.0,21.0,1,0,0.0,14,21.0,0.0,16.0,15.0,14.0,0.0,1.0,0.0,112.0,22.0,22.0,50.0,2022
Jimmy Cabot,/jimmy-cabot/profil/spieler/206912,28,RM,France,3500000,2000000,Angers SCO,/sco-angers/startseite/verein/1420,RC Lens,/rc-lens/startseite/verein/826,out,2022,1500000,29.0,1.64,right,FRA-Ligue 1,Angers,Jimmy Cabot,FRA,DF,27.0,1994.0,22.3,4,0,0.0,32,32.0,1.0,69.0,32.0,44.0,1.0,0.0,0.0,180.0,11.0,12.0,47.8,2022
Alexis Tibidi,/alexis-tibidi/profil/spieler/750886,19,LW,France,2000000,2600000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,in,2022,-600000,19.0,1.87,right,GER-Bundesliga,Stuttgart,Alexis Tibidi,FRA,"MF,FW",17.0,2003.0,4.3,1,0,0.0,11,12.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,16.0,7.0,6.0,53.8,2022
Giulian Biancone,/giulian-biancone/profil/spieler/536507,22,RB,France,6000000,10000000,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,Nottingham Forest,/nottingham-forest/startseite/verein/703,out,2022,-4000000,23.0,1.87,right,FRA-Ligue 1,Troyes,Giulian Biancone,FRA,"DF,MF",21.0,2000.0,25.5,10,0,0.0,34,32.0,4.0,87.0,53.0,42.0,0.0,2.0,0.0,147.0,48.0,34.0,58.5,2022
Jean-Victor Makengo,/jean-victor-makengo/profil/spieler/322305,24,CM,France,10000000,11000000,Udinese Calcio,/udinese-calcio/startseite/verein/410,FC Lorient,/fc-lorient/startseite/verein/1158,in,2022,-1000000,25.0,1.77,left,ITA-Serie A,Udinese,Jean-Victor Makengo,FRA,MF,23.0,1998.0,26.1,7,1,1.0,27,38.0,1.0,8.0,19.0,21.0,0.0,0.0,0.0,150.0,10.0,24.0,29.4,2022
Bamba Dieng,/bamba-dieng/profil/spieler/822458,22,CF,Senegal,8000000,7000000,Olympique Marseille,/olympique-marseille/startseite/verein/244,FC Lorient,/fc-lorient/startseite/verein/1158,in,2022,1000000,23.0,1.78,right,FRA-Ligue 1,Marseille,Bamba Dieng,SEN,FW,21.0,2000.0,10.8,0,1,0.0,14,13.0,4.0,3.0,5.0,11.0,2.0,0.0,0.0,41.0,13.0,20.0,39.4,2022
Dango Ouattara,/dango-ouattara/profil/spieler/823231,20,RW,Burkina Faso,25000000,22500000,FC Lorient,/fc-lorient/startseite/verein/1158,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,out,2022,2500000,21.0,1.77,left,FRA-Ligue 1,Lorient,Dango Ouattara,BFA,"MF,FW",19.0,2002.0,9.0,4,0,0.0,21,20.0,0.0,18.0,14.0,15.0,0.0,0.0,0.0,47.0,21.0,20.0,51.2,2022
Pierre-Yves Hamel,/pierre-yves-hamel/profil/spieler/203504,28,CF,France,500000,1000000,FC Lorient,/fc-lorient/startseite/verein/1158,Paris FC,/paris-fc/startseite/verein/10004,out,2022,-500000,29.0,1.89,right,FRA-Ligue 1,Clermont Foot,Pierre-Yves Hamel,FRA,FW,27.0,1994.0,5.8,2,0,0.0,13,9.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,9.0,23.0,33.0,41.1,2022
Pierre-Yves Hamel,/pierre-yves-hamel/profil/spieler/203504,28,CF,France,500000,1000000,FC Lorient,/fc-lorient/startseite/verein/1158,Paris FC,/paris-fc/startseite/verein/10004,out,2022,-500000,29.0,1.89,right,FRA-Ligue 1,Lorient,Pierre-Yves Hamel,FRA,"FW,MF",27.0,1994.0,0.3,1,0,0.0,1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,50.0,2022
Léo Pétrot,/leo-petrot/profil/spieler/412829,25,CB,France,900000,500000,FC Lorient,/fc-lorient/startseite/verein/1158,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,out,2022,400000,26.0,1.88,left,FRA-Ligue 1,Lorient,Léo Pétrot,FRA,DF,24.0,1997.0,20.2,0,0,0.0,7,10.0,0.0,1.0,22.0,17.0,0.0,1.0,0.0,93.0,29.0,47.0,38.2,2022
Thomas Monconduit,/thomas-monconduit/profil/spieler/127182,31,DM,France,800000,500000,FC Lorient,/fc-lorient/startseite/verein/1158,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,out,2022,300000,32.0,1.84,right,FRA-Ligue 1,Lorient,Thomas Monconduit,FRA,MF,30.0,1991.0,25.0,5,0,0.0,46,33.0,0.0,43.0,22.0,25.0,0.0,0.0,0.0,160.0,35.0,23.0,60.3,2022
Paul Nardi,/paul-nardi/profil/spieler/189744,28,GK,France,3000000,150000,FC Lorient,/fc-lorient/startseite/verein/1158,KAA Gent,/kaa-gent/startseite/verein/157,out,2022,2850000,29.0,1.88,right,FRA-Ligue 1,Lorient,Paul Nardi,FRA,GK,27.0,1994.0,22.0,1,0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,1.0,75.0,2022
Salis Abdul Samed,/salis-abdul-samed/profil/spieler/688707,22,DM,Ghana,18000000,5000000,Clermont Foot 63,/clermont-foot-63/startseite/verein/3524,RC Lens,/rc-lens/startseite/verein/826,out,2022,13000000,23.0,1.79,right,FRA-Ligue 1,Clermont Foot,Salis Abdul Samed,GHA,MF,21.0,2000.0,27.4,12,3,2.0,43,37.0,0.0,14.0,42.0,23.0,0.0,0.0,0.0,186.0,17.0,20.0,45.9,2022
Cédric Hountondji,/cedric-hountondji/profil/spieler/198709,28,CB,Benin,2000000,2000000,Clermont Foot 63,/clermont-foot-63/startseite/verein/3524,Angers SCO,/sco-angers/startseite/verein/1420,out,2022,0,29.0,1.94,right,FRA-Ligue 1,Clermont Foot,Cédric Hountondji,BEN,DF,27.0,1994.0,22.6,2,0,0.0,12,7.0,0.0,1.0,34.0,17.0,0.0,0.0,1.0,101.0,46.0,20.0,69.7,2022
Junior Dina Ebimbe,/junior-dina-ebimbe/profil/spieler/536482,22,RM,France,10000000,6500000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,out,2023,3500000,22.0,1.84,right,GER-Bundesliga,Eint Frankfurt,Junior Dina Ebimbe,FRA,"DF,MF",21.0,2000.0,11.8,4,0,0.0,15,11.0,2.0,8.0,11.0,19.0,0.0,0.0,0.0,73.0,23.0,20.0,53.5,2023
Angelo Fulgini,/angelo-fulgini/profil/spieler/250013,26,AM,France,9000000,7200000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,RC Lens,/rc-lens/startseite/verein/826,in,2023,1800000,26.0,1.82,right,FRA-Ligue 1,Lens,Angelo Fulgini,FRA,"MF,FW",25.0,1996.0,9.5,0,0,0.0,11,30.0,0.0,62.0,8.0,7.0,0.0,0.0,0.0,48.0,4.0,14.0,22.2,2023
Angelo Fulgini,/angelo-fulgini/profil/spieler/250013,26,AM,France,9000000,7200000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,RC Lens,/rc-lens/startseite/verein/826,in,2023,1800000,26.0,1.82,right,GER-Bundesliga,Mainz 05,Angelo Fulgini,FRA,MF,25.0,1996.0,5.8,1,0,0.0,7,15.0,1.0,7.0,5.0,5.0,0.0,0.0,0.0,30.0,4.0,12.0,25.0,2023
Ruslan Malinovskyi,/ruslan-malinovskyi/profil/spieler/207877,30,AM,Ukraine,15000000,10000000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2023,5000000,30.0,1.81,left,FRA-Ligue 1,Marseille,Ruslan Malinovskyi,UKR,"MF,FW",29.0,1993.0,13.6,4,0,0.0,29,18.0,1.0,38.0,3.0,11.0,0.0,0.0,0.0,73.0,15.0,24.0,38.5,2023
Ruslan Malinovskyi,/ruslan-malinovskyi/profil/spieler/207877,30,AM,Ukraine,15000000,10000000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2023,5000000,30.0,1.81,left,ITA-Serie A,Atalanta,Ruslan Malinovskyi,UKR,"MF,FW",29.0,1993.0,6.1,2,0,0.0,10,11.0,0.0,23.0,5.0,8.0,0.0,0.0,0.0,57.0,5.0,7.0,41.7,2023
Geoffrey Kondogbia,/geoffrey-kondogbia/profil/spieler/127189,30,DM,Central African Republic,14000000,8000000,Atlético de Madrid,/atletico-madrid/startseite/verein/13,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2023,6000000,30.0,1.88,left,ESP-La Liga,Atlético Madrid,Geoffrey Kondogbia,CTA,MF,29.0,1993.0,11.2,5,0,0.0,17,19.0,2.0,0.0,26.0,23.0,0.0,0.0,0.0,101.0,12.0,10.0,54.5,2023
Amine Harit,/amine-harit/profil/spieler/372711,26,AM,Morocco,12000000,5000000,FC Schalke 04,/fc-schalke-04/startseite/verein/33,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2023,7000000,26.0,1.8,right,FRA-Ligue 1,Marseille,Amine Harit,MAR,"MF,FW",25.0,1997.0,5.7,1,0,0.0,2,13.0,2.0,16.0,4.0,4.0,0.0,0.0,0.0,27.0,1.0,12.0,7.7,2023
Arkadiusz Milik,/arkadiusz-milik/profil/spieler/191891,29,CF,Poland,8000000,6300000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Juventus FC,/juventus-turin/startseite/verein/506,out,2023,1700000,29.0,1.86,left,FRA-Ligue 1,Marseille,Arkadiusz Milik,POL,FW,28.0,1994.0,1.4,1,0,0.0,4,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,7.0,22.2,2023
Arkadiusz Milik,/arkadiusz-milik/profil/spieler/191891,29,CF,Poland,8000000,6300000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Juventus FC,/juventus-turin/startseite/verein/506,out,2023,1700000,29.0,1.86,left,ITA-Serie A,Juventus,Arkadiusz Milik,POL,FW,28.0,1994.0,17.6,3,1,1.0,27,29.0,8.0,6.0,1.0,8.0,1.0,1.0,0.0,40.0,36.0,56.0,39.1,2023
Timothy Weah,/timothy-weah/profil/spieler/370846,23,RW,United States,14000000,10300000,LOSC Lille,/losc-lille/startseite/verein/1082,Juventus FC,/juventus-turin/startseite/verein/506,out,2023,3700000,23.0,1.83,right,FRA-Ligue 1,Lille,Timothy Weah,USA,"DF,FW",22.0,2000.0,19.4,2,0,0.0,17,18.0,4.0,51.0,23.0,14.0,0.0,0.0,0.0,84.0,13.0,20.0,39.4,2023
Cenk Özkacar,/cenk-ozkacar/profil/spieler/615350,22,CB,Turkey,5000000,5000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Valencia CF,/fc-valencia/startseite/verein/1049,out,2023,0,22.0,1.9,left,ESP-La Liga,Valencia,Cenk Özkacar,TUR,DF,21.0,2000.0,15.2,1,0,0.0,7,10.0,0.0,3.0,12.0,20.0,0.0,0.0,0.0,106.0,49.0,34.0,59.0,2023
Maximiliano Caufriez,/maximiliano-caufriez/profil/spieler/369267,26,CB,Belgium,2500000,3500000,Spartak Moscow,/spartak-moskau/startseite/verein/232,Clermont Foot 63,/clermont-foot-63/startseite/verein/3524,in,2023,-1000000,26.0,1.89,right,FRA-Ligue 1,Clermont Foot,Maximiliano Caufriez,BEL,DF,25.0,1997.0,24.7,10,1,1.0,29,35.0,1.0,3.0,34.0,24.0,0.0,0.0,0.0,142.0,20.0,15.0,57.1,2023
Terem Moffi,/terem-moffi/profil/spieler/538874,24,CF,Nigeria,20000000,22500000,FC Lorient,/fc-lorient/startseite/verein/1158,OGC Nice,/ogc-nizza/startseite/verein/417,out,2023,-2500000,24.0,1.88,left,FRA-Ligue 1,Lorient,Terem Moffi,NGA,FW,23.0,1999.0,15.4,1,0,0.0,17,17.0,4.0,3.0,3.0,5.0,0.0,0.0,0.0,35.0,13.0,47.0,21.7,2023
Terem Moffi,/terem-moffi/profil/spieler/538874,24,CF,Nigeria,20000000,22500000,FC Lorient,/fc-lorient/startseite/verein/1158,OGC Nice,/ogc-nizza/startseite/verein/417,out,2023,-2500000,24.0,1.88,left,FRA-Ligue 1,Nice,Terem Moffi,NGA,FW,23.0,1999.0,14.8,2,0,0.0,13,10.0,5.0,1.0,2.0,6.0,0.0,0.0,0.0,28.0,19.0,27.0,41.3,2023
Moritz Jenz,/moritz-jenz/profil/spieler/460245,24,CB,Germany,7500000,8000000,FC Lorient,/fc-lorient/startseite/verein/1158,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,out,2023,-500000,24.0,1.9,right,GER-Bundesliga,Schalke 04,Moritz Jenz,GER,DF,23.0,1999.0,10.5,5,0,0.0,19,5.0,2.0,1.0,8.0,11.0,0.0,1.0,0.0,62.0,34.0,19.0,64.2,2023
Amine Salama,/amine-salama/profil/spieler/980576,22,CF,France,1500000,4000000,Angers SCO,/sco-angers/startseite/verein/1420,Stade Reims,/stade-reims/startseite/verein/1421,in,2023,-2500000,22.0,1.92,right,FRA-Ligue 1,Angers,Amine Salama,FRA,"FW,MF",22.0,2000.0,13.9,1,0,0.0,7,9.0,6.0,12.0,10.0,9.0,0.0,0.0,0.0,51.0,8.0,19.0,29.6,2023
Falaye Sacko,/falaye-sacko/profil/spieler/364857,28,RB,Mali,4000000,1300000,Vitória Guimarães SC,/vitoria-guimaraes-sc/startseite/verein/2420,Montpellier HSC,/montpellier-hsc/startseite/verein/969,in,2023,2700000,28.0,1.79,right,FRA-Ligue 1,Montpellier,Falaye Sacko,MLI,DF,27.0,1995.0,28.7,3,0,0.0,26,19.0,5.0,36.0,33.0,25.0,0.0,3.0,1.0,179.0,17.0,18.0,48.6,2023
Mahdi Camara,/mahdi-camara/profil/spieler/324795,25,CM,France,3000000,3000000,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,in,2023,0,25.0,1.78,right,FRA-Ligue 1,Brest,Mahdi Camara,FRA,MF,24.0,1998.0,20.2,4,1,0.0,23,32.0,0.0,15.0,40.0,36.0,1.0,0.0,0.0,114.0,19.0,24.0,44.2,2023
