playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,nextSeason
Jonathan Clauss,/jonathan-clauss/profil/spieler/175639,29,RB,France,14000000,7500000,RC Lens,/rc-lens/startseite/verein/826,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2022,6500000,30.0,1.78,right,FRA-Ligue 1,Lens,Jonathan Clauss,FRA,DF,28.0,1992.0,37,3046.0,82.0,89.1,33.8,35,86.0,15.0,2,19.0,0,1.68,51.0,42.0,9.0,0.27,-0.94,42.4,36.7,5.7,0.17,-0.26,2022
Patrick Berg,/patrick-berg/profil/spieler/308439,24,DM,Norway,4500000,4000000,RC Lens,/rc-lens/startseite/verein/826,FK Bodø/Glimt,/fk-bodo-glimt/startseite/verein/501,out,2022,500000,25.0,1.78,right,FRA-Ligue 1,Lens,Patrick Berg,NOR,MF,23.0,1997.0,14,307.0,22.0,9.0,3.4,2,76.0,1.0,12,13.0,4,2.0,6.0,2.0,4.0,1.17,0.88,3.7,2.1,1.7,0.49,0.32,2022
Simon Banza,/simon-banza/profil/spieler/344869,25,CF,France,8000000,3000000,RC Lens,/rc-lens/startseite/verein/826,SC Braga,/sc-braga/startseite/verein/1075,out,2022,5000000,26.0,1.89,right,FRA-Ligue 1,Lens,Simon Banza,FRA,FW,24.0,1996.0,4,124.0,31.0,3.6,1.4,1,64.0,0.0,3,20.0,0,1.5,4.0,1.0,3.0,2.18,1.88,2.1,0.7,1.4,1.02,0.86,2022
Corentin Jean,/corentin-jean/profil/spieler/20463,26,CF,France,1000000,1090000,RC Lens,/rc-lens/startseite/verein/826,Inter Miami CF,/inter-miami-cf/startseite/verein/69261,out,2022,-90000,27.0,1.7,right,FRA-Ligue 1,Lens,Corentin Jean,FRA,"FW,MF",26.0,1995.0,17,255.0,15.0,7.5,2.8,1,72.0,0.0,16,11.0,10,1.12,7.0,5.0,2.0,0.71,0.36,5.6,3.1,2.5,0.89,0.75,2022
Lucas Paquetá,/lucas-paqueta/profil/spieler/444523,25,AM,Brazil,45000000,42950000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,West Ham United,/west-ham-united/startseite/verein/379,out,2022,2050000,25.0,1.8,left,FRA-Ligue 1,Lyon,Lucas Paquetá,BRA,"MF,FW",23.0,1997.0,35,2699.0,77.0,78.9,30.0,32,82.0,18.0,3,24.0,1,1.57,54.0,39.0,15.0,0.5,0.5,54.9,43.2,11.7,0.39,0.31,2022
Malo Gusto,/malo-gusto/profil/spieler/620322,19,RB,France,25000000,30000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Chelsea FC,/fc-chelsea/startseite/verein/631,out,2022,-5000000,20.0,1.78,right,FRA-Ligue 1,Lyon,Malo Gusto,FRA,DF,18.0,2003.0,30,1884.0,63.0,55.1,20.9,21,82.0,15.0,9,19.0,7,1.7,39.0,29.0,10.0,0.48,0.18,37.5,29.7,7.8,0.37,0.11,2022
Ignatius Ganago,/ignatius-ganago/profil/spieler/531949,23,CF,Cameroon,4000000,4400000,RC Lens,/rc-lens/startseite/verein/826,FC Nantes,/fc-nantes/startseite/verein/995,in,2022,-400000,24.0,1.76,right,FRA-Ligue 1,Lens,Ignatius Ganago,CMR,FW,22.0,1999.0,28,1024.0,37.0,29.9,11.4,11,67.0,0.0,17,17.0,3,1.64,15.0,16.0,-1.0,-0.09,-0.65,15.8,12.7,3.1,0.27,0.11,2022
Fabien Centonze,/fabien-centonze/profil/spieler/384859,26,RB,France,4000000,4000000,FC Metz,/fc-metz/startseite/verein/347,FC Nantes,/fc-nantes/startseite/verein/995,in,2022,0,27.0,1.82,right,FRA-Ligue 1,Metz,Fabien Centonze,FRA,DF,25.0,1996.0,19,1586.0,83.0,46.4,17.6,18,86.0,17.0,1,45.0,0,0.84,21.0,34.0,-13.0,-0.74,0.29,13.6,25.7,-12.1,-0.68,0.36,2022
Moussa Sissoko,/moussa-sissoko/profil/spieler/46001,32,CM,France,2500000,2000000,Watford FC,/fc-watford/startseite/verein/1010,FC Nantes,/fc-nantes/startseite/verein/995,in,2022,500000,33.0,1.87,right,ENG-Premier League,Tottenham,Moussa Sissoko,FRA,MF,31.0,1989.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,,2022
Moussa Sissoko,/moussa-sissoko/profil/spieler/46001,32,CM,France,2500000,2000000,Watford FC,/fc-watford/startseite/verein/1010,FC Nantes,/fc-nantes/startseite/verein/995,in,2022,500000,33.0,1.87,right,ENG-Premier League,Watford,Moussa Sissoko,FRA,MF,31.0,1989.0,36,3220.0,89.0,94.2,35.8,36,89.0,35.0,0,,0,0.56,31.0,73.0,-42.0,-1.17,-0.72,38.3,61.8,-23.5,-0.66,-0.22,2022
Florent Mollet,/florent-mollet/profil/spieler/222859,31,AM,France,2000000,1500000,FC Schalke 04,/fc-schalke-04/startseite/verein/33,FC Nantes,/fc-nantes/startseite/verein/995,in,2022,500000,31.0,1.75,right,FRA-Ligue 1,Montpellier,Florent Mollet,FRA,"FW,MF",29.0,1991.0,35,2630.0,75.0,76.9,29.2,32,81.0,12.0,3,16.0,1,0.97,31.0,44.0,-13.0,-0.44,-0.56,29.0,43.0,-14.1,-0.48,-0.44,2022
Florent Mollet,/florent-mollet/profil/spieler/222859,30,AM,France,2000000,500000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,FC Schalke 04,/fc-schalke-04/startseite/verein/33,out,2022,1500000,31.0,1.75,right,FRA-Ligue 1,Montpellier,Florent Mollet,FRA,"FW,MF",29.0,1991.0,35,2630.0,75.0,76.9,29.2,32,81.0,12.0,3,16.0,1,0.97,31.0,44.0,-13.0,-0.44,-0.56,29.0,43.0,-14.1,-0.48,-0.44,2022
Adam Ounas,/adam-ounas/profil/spieler/400485,25,RW,Algeria,7000000,3000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,LOSC Lille,/losc-lille/startseite/verein/1082,in,2022,4000000,26.0,1.72,left,ITA-Serie A,Napoli,Adam Ounas,ALG,"MF,FW",24.0,1996.0,15,326.0,22.0,9.5,3.6,1,90.0,1.0,14,17.0,6,1.6,6.0,4.0,2.0,0.55,-0.64,5.8,2.6,3.2,0.88,0.23,2022
Sven Botman,/sven-botman/profil/spieler/361093,22,CB,Netherlands,45000000,37000000,LOSC Lille,/losc-lille/startseite/verein/1082,Newcastle United,/newcastle-united/startseite/verein/762,out,2022,8000000,23.0,1.95,left,FRA-Ligue 1,Lille,Sven Botman,NED,DF,21.0,2000.0,25,2250.0,90.0,65.8,25.0,25,90.0,25.0,0,,1,1.6,33.0,33.0,0.0,0.0,0.0,30.8,28.3,2.5,0.1,-0.53,2022
Amadou Onana,/amadou-onana/profil/spieler/485706,20,DM,Belgium,45000000,35000000,LOSC Lille,/losc-lille/startseite/verein/1082,Everton FC,/fc-everton/startseite/verein/29,out,2022,10000000,21.0,1.95,right,FRA-Ligue 1,Lille,Amadou Onana,BEL,MF,19.0,2001.0,32,1359.0,42.0,39.7,15.1,11,83.0,6.0,21,21.0,4,1.59,23.0,17.0,6.0,0.4,0.66,19.7,16.3,3.4,0.23,-0.09,2022
Renato Sanches,/renato-sanches/profil/spieler/258027,24,CM,Portugal,15000000,15000000,LOSC Lille,/losc-lille/startseite/verein/1082,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,out,2022,0,25.0,1.76,right,FRA-Ligue 1,Lille,Renato Sanches,POR,"MF,FW",23.0,1997.0,25,1651.0,66.0,48.3,18.3,20,79.0,11.0,5,16.0,0,1.4,24.0,20.0,4.0,0.22,0.42,23.8,18.3,5.5,0.3,0.04,2022
Pierre Lees-Melou,/pierre-lees-melou/profil/spieler/377393,29,DM,France,4000000,2300000,Norwich City,/norwich-city/startseite/verein/1123,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,in,2022,1700000,30.0,1.85,right,ENG-Premier League,Norwich City,Pierre Lees-Melou,FRA,MF,28.0,1993.0,33,2265.0,69.0,66.2,25.2,27,79.0,15.0,6,21.0,4,0.55,17.0,55.0,-38.0,-1.51,0.28,21.9,51.5,-29.6,-1.18,-0.12,2022
Gautier Larsonneur,/gautier-larsonneur/profil/spieler/357047,25,GK,France,3500000,1600000,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,out,2022,1900000,26.0,1.81,right,FRA-Ligue 1,Brest,Gautier Larsonneur,FRA,GK,24.0,1997.0,0,,,0.0,0.0,0,,0.0,0,,36,1.0,1.0,1.0,0.0,,,,,,,,2022
Irvin Cardona,/irvin-cardona/profil/spieler/342226,25,CF,France,2500000,500000,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,FC Augsburg,/fc-augsburg/startseite/verein/167,out,2022,2000000,25.0,1.85,right,FRA-Ligue 1,Brest,Irvin Cardona,FRA,"FW,MF",23.0,1997.0,32,1334.0,42.0,39.0,14.8,13,68.0,0.0,19,24.0,3,1.09,18.0,30.0,-12.0,-0.81,-0.98,17.6,24.1,-6.5,-0.44,-0.17,2022
Maxime Busi,/maxime-busi/profil/spieler/570817,22,RB,Belgium,2500000,2000000,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,Stade Reims,/stade-reims/startseite/verein/1421,in,2022,500000,23.0,1.82,right,FRA-Ligue 1,Reims,Maxime Busi,BEL,DF,21.0,1999.0,18,1296.0,72.0,37.9,14.4,13,86.0,10.0,5,35.0,1,1.28,15.0,19.0,-4.0,-0.28,-0.4,14.9,19.5,-4.6,-0.32,-0.15,2022
Wout Faes,/wout-faes/profil/spieler/292808,24,CB,Belgium,20000000,17000000,Stade Reims,/stade-reims/startseite/verein/1421,Leicester City,/leicester-city/startseite/verein/1003,out,2022,3000000,25.0,1.87,right,FRA-Ligue 1,Reims,Wout Faes,BEL,DF,23.0,1998.0,37,3330.0,90.0,97.4,37.0,37,90.0,37.0,0,,0,1.22,42.0,43.0,-1.0,-0.03,-0.03,36.9,45.0,-8.1,-0.22,0.43,2022
El Bilal Touré,/el-bilal-toure/profil/spieler/649016,20,CF,Mali,12000000,8000000,Stade Reims,/stade-reims/startseite/verein/1421,UD Almería,/ud-almeria/startseite/verein/3302,out,2022,4000000,21.0,1.85,both,FRA-Ligue 1,Reims,El Bilal Touré,MLI,FW,19.0,2001.0,21,1194.0,57.0,34.9,13.3,15,71.0,2.0,6,22.0,0,1.29,17.0,14.0,3.0,0.23,0.39,12.4,16.7,-4.2,-0.32,-0.14,2022
Fodé Doucouré,/fode-doucoure/profil/spieler/798925,21,RB,Mali,500000,50000,Stade Reims,/stade-reims/startseite/verein/1421,Red Star FC,/red-star-fc/startseite/verein/1154,out,2022,450000,22.0,1.72,right,FRA-Ligue 1,Reims,Fodé Doucouré,MLI,"DF,FW",20.0,2001.0,3,154.0,51.0,4.5,1.7,1,90.0,1.0,2,32.0,6,0.33,2.0,4.0,-2.0,-1.17,-1.2,2.0,2.5,-0.5,-0.28,-0.05,2022
Benjamin Lecomte,/benjamin-lecomte/profil/spieler/127181,31,GK,France,4000000,2000000,AS Monaco,/as-monaco/startseite/verein/162,Montpellier HSC,/montpellier-hsc/startseite/verein/969,in,2022,2000000,32.0,1.86,left,ESP-La Liga,Atlético Madrid,Benjamin Lecomte,FRA,GK,30.0,1991.0,0,,,0.0,0.0,0,,0.0,0,,35,3.0,4.0,3.0,1.0,,,,,,,,2022
Jonas Omlin,/jonas-omlin/profil/spieler/247915,29,GK,Switzerland,9000000,9000000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,out,2022,0,29.0,1.9,right,FRA-Ligue 1,Montpellier,Jonas Omlin,SUI,GK,27.0,1994.0,29,2587.0,89.0,75.6,28.7,29,89.0,27.0,0,,0,1.17,35.0,41.0,-6.0,-0.21,0.44,29.9,42.0,-12.0,-0.42,-0.17,2022
Nicolas Cozza,/nicolas-cozza/profil/spieler/485965,24,LB,France,3500000,500000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,VfL Wolfsburg,/vfl-wolfsburg/startseite/verein/82,out,2022,3000000,24.0,1.78,left,FRA-Ligue 1,Montpellier,Nicolas Cozza,FRA,DF,22.0,1999.0,34,2770.0,81.0,81.0,30.8,32,84.0,22.0,2,41.0,3,1.09,40.0,53.0,-13.0,-0.42,-0.56,34.9,43.9,-9.0,-0.29,0.45,2022
Azzedine Ounahi,/azzedine-ounahi/profil/spieler/593482,22,CM,Morocco,12000000,8000000,Angers SCO,/sco-angers/startseite/verein/1420,Olympique Marseille,/olympique-marseille/startseite/verein/244,out,2022,4000000,23.0,1.82,right,FRA-Ligue 1,Angers,Azzedine Ounahi,MAR,MF,21.0,2000.0,32,1633.0,51.0,47.7,18.1,16,85.0,10.0,16,17.0,1,0.97,19.0,34.0,-15.0,-0.83,-1.03,19.3,29.1,-9.7,-0.54,-0.85,2022
Angelo Fulgini,/angelo-fulgini/profil/spieler/250013,25,AM,France,9000000,6000000,Angers SCO,/sco-angers/startseite/verein/1420,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,out,2022,3000000,26.0,1.82,right,FRA-Ligue 1,Angers,Angelo Fulgini,FRA,"MF,FW",24.0,1996.0,36,2929.0,81.0,85.6,32.5,35,83.0,13.0,1,8.0,0,0.97,40.0,48.0,-8.0,-0.25,0.3,40.1,42.6,-2.4,-0.08,0.13,2022
Sofiane Boufal,/sofiane-boufal/profil/spieler/232271,29,LW,Morocco,8000000,6000000,Angers SCO,/sco-angers/startseite/verein/1420,Al-Rayyan SC,/al-rayyan-sc/startseite/verein/3229,out,2022,2000000,29.0,1.75,right,FRA-Ligue 1,Angers,Sofiane Boufal,MAR,"FW,MF",27.0,1993.0,29,2330.0,80.0,68.1,25.9,28,82.0,13.0,1,24.0,0,1.0,29.0,42.0,-13.0,-0.5,-0.67,30.7,34.2,-3.5,-0.13,-0.13,2022
Enzo Ebosse,/enzo-ebosse/profil/spieler/342877,23,CB,Cameroon,4500000,4000000,Angers SCO,/sco-angers/startseite/verein/1420,Udinese Calcio,/udinese-calcio/startseite/verein/410,out,2022,500000,24.0,1.85,left,FRA-Ligue 1,Angers,Enzo Ebosse,CMR,DF,22.0,1999.0,27,1890.0,70.0,55.3,21.0,21,85.0,17.0,6,16.0,4,1.0,21.0,32.0,-11.0,-0.52,-0.52,27.2,30.0,-2.8,-0.13,-0.09,2022
Jimmy Cabot,/jimmy-cabot/profil/spieler/206912,28,RM,France,3500000,2000000,Angers SCO,/sco-angers/startseite/verein/1420,RC Lens,/rc-lens/startseite/verein/826,out,2022,1500000,29.0,1.64,right,FRA-Ligue 1,Angers,Jimmy Cabot,FRA,DF,27.0,1994.0,24,2008.0,84.0,58.7,22.3,24,84.0,20.0,0,,0,1.21,29.0,27.0,2.0,0.09,0.92,27.4,26.4,1.1,0.05,0.34,2022
Alexis Tibidi,/alexis-tibidi/profil/spieler/750886,19,LW,France,2000000,2600000,VfB Stuttgart,/vfb-stuttgart/startseite/verein/79,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,in,2022,-600000,19.0,1.87,right,GER-Bundesliga,Stuttgart,Alexis Tibidi,FRA,"MF,FW",17.0,2003.0,13,385.0,30.0,12.6,4.3,2,70.0,0.0,11,22.0,5,0.54,4.0,10.0,-6.0,-1.4,-1.0,4.9,6.5,-1.6,-0.37,-0.08,2022
Giulian Biancone,/giulian-biancone/profil/spieler/536507,22,RB,France,6000000,10000000,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,Nottingham Forest,/nottingham-forest/startseite/verein/703,out,2022,-4000000,23.0,1.87,right,FRA-Ligue 1,Troyes,Giulian Biancone,FRA,"DF,MF",21.0,2000.0,33,2292.0,69.0,67.0,25.5,26,83.0,18.0,7,21.0,0,1.03,27.0,33.0,-6.0,-0.24,0.56,27.1,33.9,-6.8,-0.27,0.1,2022
Jean-Victor Makengo,/jean-victor-makengo/profil/spieler/322305,24,CM,France,10000000,11000000,Udinese Calcio,/udinese-calcio/startseite/verein/410,FC Lorient,/fc-lorient/startseite/verein/1158,in,2022,-1000000,25.0,1.77,left,ITA-Serie A,Udinese,Jean-Victor Makengo,FRA,MF,23.0,1998.0,33,2351.0,71.0,68.7,26.1,26,80.0,13.0,7,38.0,2,1.3,40.0,36.0,4.0,0.15,0.24,35.9,34.2,1.7,0.06,0.29,2022
Bamba Dieng,/bamba-dieng/profil/spieler/822458,22,CF,Senegal,8000000,7000000,Olympique Marseille,/olympique-marseille/startseite/verein/244,FC Lorient,/fc-lorient/startseite/verein/1158,in,2022,1000000,23.0,1.78,right,FRA-Ligue 1,Marseille,Bamba Dieng,SEN,FW,21.0,2000.0,25,975.0,39.0,28.5,10.8,11,66.0,1.0,14,18.0,4,1.68,22.0,8.0,14.0,1.29,0.89,20.5,9.9,10.6,0.98,0.67,2022
Dango Ouattara,/dango-ouattara/profil/spieler/823231,20,RW,Burkina Faso,25000000,22500000,FC Lorient,/fc-lorient/startseite/verein/1158,AFC Bournemouth,/afc-bournemouth/startseite/verein/989,out,2022,2500000,21.0,1.77,left,FRA-Ligue 1,Lorient,Dango Ouattara,BFA,"MF,FW",19.0,2002.0,25,812.0,32.0,23.7,9.0,7,76.0,3.0,18,16.0,1,0.8,7.0,18.0,-11.0,-1.22,-0.63,12.0,10.9,1.1,0.12,0.48,2022
Pierre-Yves Hamel,/pierre-yves-hamel/profil/spieler/203504,28,CF,France,500000,1000000,FC Lorient,/fc-lorient/startseite/verein/1158,Paris FC,/paris-fc/startseite/verein/10004,out,2022,-500000,29.0,1.89,right,FRA-Ligue 1,Clermont Foot,Pierre-Yves Hamel,FRA,FW,27.0,1994.0,17,523.0,31.0,15.3,5.8,6,70.0,2.0,11,10.0,5,0.53,0.0,18.0,-18.0,-3.1,-2.69,3.1,12.6,-9.5,-1.64,-1.68,2022
Pierre-Yves Hamel,/pierre-yves-hamel/profil/spieler/203504,28,CF,France,500000,1000000,FC Lorient,/fc-lorient/startseite/verein/1158,Paris FC,/paris-fc/startseite/verein/10004,out,2022,-500000,29.0,1.89,right,FRA-Ligue 1,Lorient,Pierre-Yves Hamel,FRA,"FW,MF",27.0,1994.0,3,30.0,10.0,0.9,0.3,0,,0.0,3,10.0,1,1.33,0.0,1.0,-1.0,-3.0,-2.28,0.7,0.5,0.1,0.37,0.62,2022
Léo Pétrot,/leo-petrot/profil/spieler/412829,25,CB,France,900000,500000,FC Lorient,/fc-lorient/startseite/verein/1158,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,out,2022,400000,26.0,1.88,left,FRA-Ligue 1,Lorient,Léo Pétrot,FRA,DF,24.0,1997.0,22,1815.0,83.0,53.1,20.2,21,86.0,16.0,1,1.0,11,0.82,19.0,35.0,-16.0,-0.79,-0.12,22.0,26.0,-4.0,-0.2,0.09,2022
Thomas Monconduit,/thomas-monconduit/profil/spieler/127182,31,DM,France,800000,500000,FC Lorient,/fc-lorient/startseite/verein/1158,AS Saint-Étienne,/as-saint-etienne/startseite/verein/618,out,2022,300000,32.0,1.84,right,FRA-Ligue 1,Lorient,Thomas Monconduit,FRA,MF,30.0,1991.0,34,2248.0,66.0,65.7,25.0,26,80.0,12.0,8,22.0,1,0.97,26.0,39.0,-13.0,-0.52,0.63,29.5,29.7,-0.1,-0.01,0.69,2022
Paul Nardi,/paul-nardi/profil/spieler/189744,28,GK,France,3000000,150000,FC Lorient,/fc-lorient/startseite/verein/1158,KAA Gent,/kaa-gent/startseite/verein/157,out,2022,2850000,29.0,1.88,right,FRA-Ligue 1,Lorient,Paul Nardi,FRA,GK,27.0,1994.0,22,1980.0,90.0,57.9,22.0,22,90.0,22.0,0,,16,0.77,18.0,38.0,-20.0,-0.91,-0.41,22.6,31.4,-8.8,-0.4,-0.38,2022
Salis Abdul Samed,/salis-abdul-samed/profil/spieler/688707,22,DM,Ghana,18000000,5000000,Clermont Foot 63,/clermont-foot-63/startseite/verein/3524,RC Lens,/rc-lens/startseite/verein/826,out,2022,13000000,23.0,1.79,right,FRA-Ligue 1,Clermont Foot,Salis Abdul Samed,GHA,MF,21.0,2000.0,31,2462.0,79.0,72.0,27.4,29,82.0,19.0,2,38.0,1,1.1,26.0,44.0,-18.0,-0.66,0.56,28.9,36.2,-7.3,-0.27,-0.2,2022
Cédric Hountondji,/cedric-hountondji/profil/spieler/198709,28,CB,Benin,2000000,2000000,Clermont Foot 63,/clermont-foot-63/startseite/verein/3524,Angers SCO,/sco-angers/startseite/verein/1420,out,2022,0,29.0,1.94,right,FRA-Ligue 1,Clermont Foot,Cédric Hountondji,BEN,DF,27.0,1994.0,23,2034.0,88.0,59.5,22.6,23,88.0,22.0,0,,0,1.0,22.0,42.0,-20.0,-0.88,-0.17,24.5,32.2,-7.7,-0.34,-0.33,2022
Junior Dina Ebimbe,/junior-dina-ebimbe/profil/spieler/536482,22,RM,France,10000000,6500000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Eintracht Frankfurt,/eintracht-frankfurt/startseite/verein/24,out,2023,3500000,22.0,1.84,right,GER-Bundesliga,Eint Frankfurt,Junior Dina Ebimbe,FRA,"DF,MF",21.0,2000.0,19,1063.0,56.0,34.7,11.8,10,84.0,4.0,9,25.0,3,1.79,24.0,19.0,5.0,0.42,0.38,22.3,12.9,9.4,0.8,0.83,2023
Angelo Fulgini,/angelo-fulgini/profil/spieler/250013,26,AM,France,9000000,7200000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,RC Lens,/rc-lens/startseite/verein/826,in,2023,1800000,26.0,1.82,right,FRA-Ligue 1,Lens,Angelo Fulgini,FRA,"MF,FW",25.0,1996.0,17,858.0,50.0,25.1,9.5,12,65.0,0.0,5,15.0,0,2.29,22.0,6.0,16.0,1.68,0.87,17.1,7.6,9.5,0.99,0.49,2023
Angelo Fulgini,/angelo-fulgini/profil/spieler/250013,26,AM,France,9000000,7200000,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,RC Lens,/rc-lens/startseite/verein/826,in,2023,1800000,26.0,1.82,right,GER-Bundesliga,Mainz 05,Angelo Fulgini,FRA,MF,25.0,1996.0,16,525.0,33.0,17.2,5.8,5,56.0,0.0,11,22.0,2,1.19,5.0,11.0,-6.0,-1.03,-1.21,6.4,10.2,-3.7,-0.64,-0.54,2023
Ruslan Malinovskyi,/ruslan-malinovskyi/profil/spieler/207877,30,AM,Ukraine,15000000,10000000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2023,5000000,30.0,1.81,left,FRA-Ligue 1,Marseille,Ruslan Malinovskyi,UKR,"MF,FW",29.0,1993.0,20,1227.0,61.0,35.9,13.6,13,78.0,3.0,7,31.0,0,1.7,22.0,17.0,5.0,0.37,-0.54,23.5,14.4,9.0,0.66,0.1,2023
Ruslan Malinovskyi,/ruslan-malinovskyi/profil/spieler/207877,30,AM,Ukraine,15000000,10000000,Atalanta BC,/atalanta-bergamo/startseite/verein/800,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2023,5000000,30.0,1.81,left,ITA-Serie A,Atalanta,Ruslan Malinovskyi,UKR,"MF,FW",29.0,1993.0,15,553.0,37.0,16.2,6.1,5,68.0,0.0,10,21.0,1,1.67,9.0,8.0,1.0,0.16,-0.37,8.4,7.0,1.4,0.24,-0.23,2023
Geoffrey Kondogbia,/geoffrey-kondogbia/profil/spieler/127189,30,DM,Central African Republic,14000000,8000000,Atlético de Madrid,/atletico-madrid/startseite/verein/13,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2023,6000000,30.0,1.88,left,ESP-La Liga,Atlético Madrid,Geoffrey Kondogbia,CTA,MF,29.0,1993.0,20,1006.0,50.0,29.4,11.2,10,82.0,6.0,10,19.0,13,2.1,15.0,11.0,4.0,0.36,-0.87,14.6,12.7,1.8,0.16,-0.55,2023
Amine Harit,/amine-harit/profil/spieler/372711,26,AM,Morocco,12000000,5000000,FC Schalke 04,/fc-schalke-04/startseite/verein/33,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2023,7000000,26.0,1.8,right,FRA-Ligue 1,Marseille,Amine Harit,MAR,"MF,FW",25.0,1997.0,10,515.0,52.0,15.1,5.7,6,72.0,1.0,4,20.0,0,1.7,6.0,5.0,1.0,0.17,-0.63,9.8,8.0,1.8,0.31,-0.34,2023
Arkadiusz Milik,/arkadiusz-milik/profil/spieler/191891,29,CF,Poland,8000000,6300000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Juventus FC,/juventus-turin/startseite/verein/506,out,2023,1700000,29.0,1.86,left,FRA-Ligue 1,Marseille,Arkadiusz Milik,POL,FW,28.0,1994.0,2,129.0,65.0,3.8,1.4,2,65.0,0.0,0,,1,2.0,3.0,1.0,2.0,1.4,0.71,1.2,1.8,-0.6,-0.44,-1.08,2023
Arkadiusz Milik,/arkadiusz-milik/profil/spieler/191891,29,CF,Poland,8000000,6300000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Juventus FC,/juventus-turin/startseite/verein/506,out,2023,1700000,29.0,1.86,left,ITA-Serie A,Juventus,Arkadiusz Milik,POL,FW,28.0,1994.0,27,1586.0,59.0,46.4,17.6,17,77.0,6.0,10,28.0,1,1.74,28.0,13.0,15.0,0.85,0.46,28.0,18.2,9.8,0.56,0.37,2023
Timothy Weah,/timothy-weah/profil/spieler/370846,23,RW,United States,14000000,10300000,LOSC Lille,/losc-lille/startseite/verein/1082,Juventus FC,/juventus-turin/startseite/verein/506,out,2023,3700000,23.0,1.83,right,FRA-Ligue 1,Lille,Timothy Weah,USA,"DF,FW",22.0,2000.0,29,1748.0,60.0,51.1,19.4,18,82.0,9.0,11,25.0,1,1.86,30.0,18.0,12.0,0.62,0.13,33.8,17.1,16.6,0.86,0.23,2023
Cenk Özkacar,/cenk-ozkacar/profil/spieler/615350,22,CB,Turkey,5000000,5000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,Valencia CF,/fc-valencia/startseite/verein/1049,out,2023,0,22.0,1.9,left,ESP-La Liga,Valencia,Cenk Özkacar,TUR,DF,21.0,2000.0,17,1365.0,80.0,39.9,15.2,14,87.0,13.0,3,50.0,19,1.24,13.0,18.0,-5.0,-0.33,-0.42,19.3,18.0,1.3,0.08,-0.12,2023
Maximiliano Caufriez,/maximiliano-caufriez/profil/spieler/369267,26,CB,Belgium,2500000,3500000,Spartak Moscow,/spartak-moskau/startseite/verein/232,Clermont Foot 63,/clermont-foot-63/startseite/verein/3524,in,2023,-1000000,26.0,1.89,right,FRA-Ligue 1,Clermont Foot,Maximiliano Caufriez,BEL,DF,25.0,1997.0,26,2222.0,85.0,65.0,24.7,25,88.0,22.0,1,27.0,0,1.73,33.0,25.0,8.0,0.32,1.23,31.3,31.5,-0.2,-0.01,0.78,2023
