playerName,playerLink,playerAge,playerPos,playerCountry,playerMarketValue,transferFee,clubLeft,clubLeftUrl,clubJoined,clubJoinedUrl,teamTransferType,season,valuation,currAge,height,foot,league,team,player,nation,pos,age,born,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,nextSeason
Darío Benedetto,/dario-benedetto/profil/spieler/92693,31,CF,Argentina,2000000,3000000,Olympique Marseille,/olympique-marseille/startseite/verein/244,CA Boca Juniors,/club-atletico-boca-juniors/startseite/verein/189,out,2021,-1000000,33.0,1.75,right,FRA-Ligue 1,Marseille,Darío Benedetto,ARG,FW,30.0,1990.0,17.5,30.0,1.71,22.0,0.0,2.0,3.0,3.0,0.0,7.0,0.4,6.0,0.0,0.0,0.0,1.0,0.0,2021
Hiroki Sakai,/hiroki-sakai/profil/spieler/83002,31,RB,Japan,1400000,1500000,Olympique Marseille,/olympique-marseille/startseite/verein/244,Urawa Red Diamonds,/urawa-red-diamonds/startseite/verein/828,out,2021,-100000,33.0,1.85,right,FRA-Ligue 1,Marseille,Hiroki Sakai,JPN,DF,30.0,1990.0,26.5,32.0,1.21,31.0,0.0,1.0,0.0,0.0,0.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0,2021
Baptiste Santamaria,/baptiste-santamaria/profil/spieler/285323,26,DM,France,14000000,14000000,SC Freiburg,/sc-freiburg/startseite/verein/60,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2021,0,28.0,1.83,right,FRA-Ligue 1,Angers,Baptiste Santamaria,FRA,MF,25.0,1995.0,3.0,7.0,2.33,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
Baptiste Santamaria,/baptiste-santamaria/profil/spieler/285323,26,DM,France,14000000,14000000,SC Freiburg,/sc-freiburg/startseite/verein/60,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2021,0,28.0,1.83,right,GER-Bundesliga,Freiburg,Baptiste Santamaria,FRA,MF,25.0,1995.0,24.5,40.0,1.63,31.0,0.0,3.0,4.0,1.0,1.0,4.0,0.16,3.0,0.0,0.0,1.0,0.0,0.0,2021
Birger Meling,/birger-meling/profil/spieler/282250,26,LB,Norway,5000000,3000000,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,in,2021,2000000,28.0,1.73,left,FRA-Ligue 1,Nîmes,Birger Meling,NOR,DF,25.0,1994.0,25.9,41.0,1.59,33.0,3.0,3.0,0.0,1.0,1.0,8.0,0.31,5.0,0.0,2.0,0.0,1.0,0.0,2021
Eduardo Camavinga,/eduardo-camavinga/profil/spieler/640428,18,CM,France,85000000,31000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Real Madrid,/real-madrid/startseite/verein/418,out,2021,54000000,20.0,1.82,left,FRA-Ligue 1,Rennes,Eduardo Camavinga,FRA,MF,17.0,2002.0,26.7,55.0,2.06,40.0,0.0,3.0,3.0,8.0,1.0,5.0,0.19,2.0,0.0,0.0,2.0,1.0,0.0,2021
Faitout Maouassa,/faitout-maouassa/profil/spieler/357072,23,LB,France,6000000,4000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Club Brugge KV,/fc-brugge/startseite/verein/2282,out,2021,2000000,24.0,1.7,left,FRA-Ligue 1,Rennes,Faitout Maouassa,FRA,DF,22.0,1998.0,13.0,24.0,1.84,18.0,0.0,0.0,4.0,0.0,2.0,2.0,0.15,1.0,0.0,0.0,1.0,0.0,0.0,2021
Brandon Soppy,/brandon-soppy/profil/spieler/546880,19,RB,France,9000000,2000000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Udinese Calcio,/udinese-calcio/startseite/verein/410,out,2021,7000000,21.0,1.81,right,FRA-Ligue 1,Rennes,Brandon Soppy,FRA,DF,18.0,2002.0,6.2,11.0,1.77,5.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
Sacha Boey,/sacha-boey/profil/spieler/475413,20,RB,France,16000000,1150000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Galatasaray,/galatasaray-istanbul/startseite/verein/141,out,2021,14850000,22.0,1.78,right,FRA-Ligue 1,Dijon,Sacha Boey,FRA,DF,19.0,2000.0,20.7,38.0,1.83,27.0,3.0,3.0,3.0,2.0,0.0,3.0,0.14,1.0,2.0,0.0,0.0,0.0,0.0,2021
Sacha Boey,/sacha-boey/profil/spieler/475413,20,RB,France,16000000,1150000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Galatasaray,/galatasaray-istanbul/startseite/verein/141,out,2021,14850000,22.0,1.78,right,FRA-Ligue 1,Rennes,Sacha Boey,FRA,DF,19.0,2000.0,1.4,1.0,0.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
Gaël Kakuta,/gael-kakuta/profil/spieler/74297,30,AM,DR Congo,1800000,5000000,Amiens SC,/amiens-sc/startseite/verein/1416,RC Lens,/rc-lens/startseite/verein/826,in,2021,-3200000,32.0,1.73,left,FRA-Ligue 1,Lens,Gaël Kakuta,COD,"MF,FW",29.0,1991.0,26.6,93.0,3.5,59.0,18.0,8.0,3.0,4.0,1.0,10.0,0.38,8.0,1.0,0.0,0.0,1.0,0.0,2021
Clément Michelin,/clement-michelin/profil/spieler/318520,24,RB,France,1200000,1000000,RC Lens,/rc-lens/startseite/verein/826,AEK Athens,/aek-athen/startseite/verein/2441,out,2021,200000,26.0,1.79,right,FRA-Ligue 1,Lens,Clément Michelin,FRA,DF,23.0,1997.0,12.8,31.0,2.42,23.0,5.0,0.0,2.0,0.0,1.0,4.0,0.31,4.0,0.0,0.0,0.0,0.0,0.0,2021
Gaëtan Laborde,/gaetan-laborde/profil/spieler/181378,27,CF,France,16000000,15000000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,out,2021,1000000,29.0,1.81,left,FRA-Ligue 1,Montpellier,Gaëtan Laborde,FRA,"FW,MF",26.0,1994.0,36.2,85.0,2.35,60.0,0.0,8.0,11.0,4.0,2.0,17.0,0.47,13.0,0.0,1.0,2.0,1.0,0.0,2021
Andy Delort,/andy-delort/profil/spieler/122797,29,CF,Algeria,7000000,10000000,Montpellier HSC,/montpellier-hsc/startseite/verein/969,OGC Nice,/ogc-nizza/startseite/verein/417,in,2021,-3000000,31.0,1.81,right,FRA-Ligue 1,Montpellier,Andy Delort,ALG,FW,28.0,1991.0,27.6,95.0,3.44,68.0,4.0,7.0,8.0,8.0,0.0,15.0,0.54,11.0,0.0,2.0,1.0,1.0,0.0,2021
Jean-Clair Todibo,/jean-clair-todibo/profil/spieler/605184,21,CB,France,30000000,8500000,FC Barcelona,/fc-barcelona/startseite/verein/131,OGC Nice,/ogc-nizza/startseite/verein/417,in,2021,21500000,23.0,1.9,right,FRA-Ligue 1,Nice,Jean-Clair Todibo,FRA,DF,20.0,1999.0,14.8,9.0,0.61,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
Mario Lemina,/mario-lemina/profil/spieler/170934,27,DM,Gabon,10000000,5500000,Southampton FC,/fc-southampton/startseite/verein/180,OGC Nice,/ogc-nizza/startseite/verein/417,in,2021,4500000,29.0,1.84,right,ENG-Premier League,Fulham,Mario Lemina,GAB,MF,26.0,1993.0,18.9,27.0,1.43,18.0,0.0,5.0,2.0,1.0,1.0,2.0,0.11,0.0,0.0,0.0,0.0,1.0,1.0,2021
Melvin Bard,/melvin-bard/profil/spieler/532775,20,LB,France,7000000,3000000,Olympique Lyon,/olympique-lyon/startseite/verein/1041,OGC Nice,/ogc-nizza/startseite/verein/417,in,2021,4000000,22.0,1.73,left,FRA-Ligue 1,Lyon,Melvin Bard,FRA,DF,19.0,2000.0,4.8,9.0,1.87,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.21,0.0,0.0,0.0,0.0,1.0,0.0,2021
Wylan Cyprien,/wylan-cyprien/profil/spieler/182889,26,CM,France,1800000,7650000,OGC Nice,/ogc-nizza/startseite/verein/417,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130,out,2021,-5850000,28.0,1.8,right,ITA-Serie A,Parma,Wylan Cyprien,FRA,MF,25.0,1995.0,4.6,16.0,3.52,11.0,3.0,0.0,0.0,2.0,0.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,2021
Myziane Maolida,/myziane-maolida/profil/spieler/371142,22,LW,France,1500000,4000000,OGC Nice,/ogc-nizza/startseite/verein/417,Hertha BSC,/hertha-bsc/startseite/verein/44,out,2021,-2500000,24.0,1.82,right,FRA-Ligue 1,Nice,Myziane Maolida,FRA,"FW,MF",21.0,1999.0,12.0,35.0,2.92,25.0,0.0,5.0,2.0,2.0,1.0,4.0,0.33,2.0,0.0,0.0,1.0,1.0,0.0,2021
Hassane Kamara,/hassane-kamara/profil/spieler/290017,27,LB,Cote d'Ivoire,8000000,4000000,OGC Nice,/ogc-nizza/startseite/verein/417,Watford FC,/fc-watford/startseite/verein/1010,out,2021,4000000,29.0,1.7,left,FRA-Ligue 1,Nice,Hassane Kamara,CIV,"DF,FW",26.0,1994.0,32.9,59.0,1.79,48.0,0.0,3.0,2.0,6.0,0.0,2.0,0.06,1.0,0.0,0.0,0.0,1.0,0.0,2021
Pierre Lees-Melou,/pierre-lees-melou/profil/spieler/377393,28,DM,France,4000000,3900000,OGC Nice,/ogc-nizza/startseite/verein/417,Norwich City,/norwich-city/startseite/verein/1123,out,2021,100000,30.0,1.85,right,FRA-Ligue 1,Nice,Pierre Lees-Melou,FRA,MF,27.0,1993.0,22.9,55.0,2.4,40.0,1.0,4.0,5.0,3.0,2.0,5.0,0.22,4.0,0.0,0.0,1.0,0.0,0.0,2021
Pape Matar Sarr,/pape-matar-sarr/profil/spieler/568693,18,CM,Senegal,15000000,16900000,FC Metz,/fc-metz/startseite/verein/347,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148,out,2021,-1900000,20.0,1.84,right,FRA-Ligue 1,Metz,Pape Matar Sarr,SEN,MF,17.0,2002.0,17.7,43.0,2.43,32.0,3.0,2.0,2.0,3.0,1.0,5.0,0.28,4.0,0.0,0.0,0.0,1.0,0.0,2021
Victorien Angban,/victorien-angban/profil/spieler/178314,24,CM,Cote d'Ivoire,2000000,4099999,FC Metz,/fc-metz/startseite/verein/347,FC Sochi,/fk-sochi/startseite/verein/41231,out,2021,-2099999,26.0,1.8,right,FRA-Ligue 1,Metz,Victorien Angban,CIV,MF,23.0,1996.0,18.6,25.0,1.35,22.0,1.0,0.0,0.0,2.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,2021
Mamadou Fofana,/mamadou-fofana/profil/spieler/402004,23,CB,Mali,1800000,2000000,FC Metz,/fc-metz/startseite/verein/347,Amiens SC,/amiens-sc/startseite/verein/1416,out,2021,-200000,25.0,1.86,both,FRA-Ligue 1,Metz,Mamadou Fofana,MLI,"MF,DF",22.0,1998.0,11.9,8.0,0.67,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
Thierry Ambrose,/thierry-ambrose/profil/spieler/265763,24,CF,Guadeloupe,1300000,500000,FC Metz,/fc-metz/startseite/verein/347,KV Oostende,/kv-oostende/startseite/verein/2861,out,2021,800000,26.0,1.8,right,FRA-Ligue 1,Metz,Thierry Ambrose,GLP,FW,23.0,1997.0,8.4,25.0,2.98,19.0,1.0,2.0,1.0,2.0,0.0,2.0,0.24,2.0,0.0,0.0,0.0,0.0,0.0,2021
Issouf Sissokho,/issouf-sissokho/profil/spieler/740674,19,CM,Mali,800000,300000,Derby Académie,/derby-academie/startseite/verein/78820,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,in,2021,500000,21.0,1.74,right,FRA-Ligue 1,Bordeaux,Issouf Sissokho,MLI,"MF,DF",18.0,2002.0,0.9,1.0,1.15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.15,1.0,0.0,0.0,0.0,0.0,0.0,2021
Yacine Adli,/yacine-adli/profil/spieler/395236,21,AM,France,8000000,8500000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,AC Milan,/ac-mailand/startseite/verein/5,out,2021,-500000,22.0,1.86,right,FRA-Ligue 1,Bordeaux,Yacine Adli,FRA,MF,20.0,2000.0,26.9,104.0,3.87,78.0,10.0,8.0,2.0,3.0,3.0,10.0,0.37,7.0,1.0,0.0,1.0,1.0,0.0,2021
Samuel Kalu,/samuel-kalu/profil/spieler/424051,24,RW,Nigeria,2500000,3000000,FC Girondins Bordeaux,/fc-girondins-bordeaux/startseite/verein/40,Watford FC,/fc-watford/startseite/verein/1010,out,2021,-500000,25.0,1.77,right,FRA-Ligue 1,Bordeaux,Samuel Kalu,NGA,"FW,MF",22.0,1997.0,10.7,23.0,2.15,8.0,4.0,7.0,0.0,4.0,0.0,2.0,0.19,1.0,0.0,1.0,0.0,0.0,0.0,2021
Boulaye Dia,/boulaye-dia/profil/spieler/626913,24,CF,Senegal,25000000,12000000,Stade Reims,/stade-reims/startseite/verein/1421,Villarreal CF,/fc-villarreal/startseite/verein/1050,out,2021,13000000,26.0,1.8,right,FRA-Ligue 1,Reims,Boulaye Dia,SEN,"FW,MF",23.0,1996.0,32.6,75.0,2.3,48.0,0.0,11.0,8.0,7.0,1.0,9.0,0.28,1.0,0.0,5.0,2.0,1.0,0.0,2021
Mathieu Cafaro,/mathieu-cafaro/profil/spieler/399383,24,LW,France,3000000,250000,Stade Reims,/stade-reims/startseite/verein/1421,Standard Liège,/standard-luttich/startseite/verein/3057,out,2021,2750000,26.0,1.75,right,FRA-Ligue 1,Reims,Mathieu Cafaro,FRA,"MF,FW",23.0,1997.0,23.0,47.0,2.04,30.0,9.0,3.0,1.0,2.0,2.0,7.0,0.3,6.0,0.0,0.0,1.0,0.0,0.0,2021
Gerzino Nyamsi,/gerzino-nyamsi/profil/spieler/378953,24,CB,France,5000000,1500000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,in,2021,3500000,26.0,1.95,right,FRA-Ligue 1,Rennes,Gerzino Nyamsi,FRA,DF,23.0,1997.0,9.7,6.0,0.62,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
Mohamed Simakan,/mohamed-simakan/profil/spieler/666234,21,CB,France,25000000,15000000,RC Strasbourg Alsace,/rc-strassburg-alsace/startseite/verein/667,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,out,2021,10000000,23.0,1.87,right,FRA-Ligue 1,Strasbourg,Mohamed Simakan,FRA,DF,20.0,2000.0,17.9,18.0,1.0,13.0,0.0,2.0,1.0,2.0,0.0,3.0,0.17,3.0,0.0,0.0,0.0,0.0,0.0,2021
Yoane Wissa,/yoane-wissa/profil/spieler/388165,24,LW,DR Congo,18000000,10000000,FC Lorient,/fc-lorient/startseite/verein/1158,Brentford FC,/fc-brentford/startseite/verein/1148,out,2021,8000000,26.0,1.76,right,FRA-Ligue 1,Lorient,Yoane Wissa,COD,"MF,FW",23.0,1996.0,29.7,89.0,3.0,52.0,2.0,8.0,9.0,18.0,0.0,16.0,0.54,9.0,0.0,0.0,2.0,5.0,0.0,2021
Lilian Brassier,/lilian-brassier/profil/spieler/485960,21,CB,France,5000000,1750000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,in,2021,3250000,23.0,1.86,left,FRA-Ligue 1,Brest,Lilian Brassier,FRA,DF,20.0,1999.0,10.7,9.0,0.84,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,2021
Romain Del Castillo,/romain-del-castillo/profil/spieler/353399,25,RM,France,3000000,1500000,Stade Rennais FC,/fc-stade-rennes/startseite/verein/273,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,in,2021,1500000,27.0,1.72,left,FRA-Ligue 1,Rennes,Romain Del Castillo,FRA,"MF,FW",24.0,1996.0,7.2,38.0,5.24,23.0,6.0,5.0,2.0,1.0,1.0,6.0,0.83,3.0,2.0,1.0,0.0,0.0,0.0,2021
Romain Faivre,/romain-faivre/profil/spieler/555076,23,RM,France,10000000,15000000,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,Olympique Lyon,/olympique-lyon/startseite/verein/1041,out,2021,-5000000,24.0,1.8,left,FRA-Ligue 1,Brest,Romain Faivre,FRA,"MF,FW",22.0,1998.0,32.1,152.0,4.73,74.0,40.0,9.0,10.0,17.0,2.0,15.0,0.47,7.0,4.0,0.0,2.0,2.0,0.0,2021
Romain Perraud,/romain-perraud/profil/spieler/318523,23,LB,France,12000000,12000000,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,Southampton FC,/fc-southampton/startseite/verein/180,out,2021,0,25.0,1.73,left,FRA-Ligue 1,Brest,Romain Perraud,FRA,DF,22.0,1997.0,34.9,86.0,2.46,66.0,3.0,7.0,5.0,5.0,0.0,15.0,0.43,13.0,1.0,1.0,0.0,0.0,0.0,2021
Heriberto Tavares,/heriberto-tavares/profil/spieler/445517,24,RW,Portugal,600000,1200000,Stade Brestois 29,/stade-brest-29/startseite/verein/3911,FC Famalicão,/fc-famalicao/startseite/verein/3329,out,2021,-600000,26.0,1.81,left,FRA-Ligue 1,Brest,Heriberto Tavares,POR,"FW,MF",23.0,1997.0,0.5,1.0,2.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
Alban Lafont,/alban-lafont/profil/spieler/357117,22,GK,France,16000000,7500000,ACF Fiorentina,/ac-florenz/startseite/verein/430,FC Nantes,/fc-nantes/startseite/verein/995,in,2021,8500000,24.0,1.96,right,FRA-Ligue 1,Nantes,Alban Lafont,FRA,GK,21.0,1999.0,38.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
Abdoulaye Touré,/abdoulaye-toure/profil/spieler/181382,27,DM,France,1300000,3500000,FC Nantes,/fc-nantes/startseite/verein/995,Genoa CFC,/genua-cfc/startseite/verein/252,out,2021,-2200000,29.0,1.88,right,FRA-Ligue 1,Nantes,Abdoulaye Touré,FRA,MF,26.0,1994.0,18.7,41.0,2.2,34.0,0.0,3.0,2.0,2.0,0.0,5.0,0.27,5.0,0.0,0.0,0.0,0.0,0.0,2021
Renaud Emond,/renaud-emond/profil/spieler/168471,30,CF,Belgium,600000,200000,FC Nantes,/fc-nantes/startseite/verein/995,Standard Liège,/standard-luttich/startseite/verein/3057,out,2021,400000,31.0,1.85,right,FRA-Ligue 1,Nantes,Renaud Emond,BEL,"FW,MF",28.0,1991.0,3.9,7.0,1.78,1.0,0.0,0.0,2.0,4.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,2021
Renaud Ripart,/renaud-ripart/profil/spieler/234802,28,RW,France,2500000,3300000,Nîmes Olympique,/nimes-olympique/startseite/verein/1160,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,in,2021,-800000,30.0,1.81,right,FRA-Ligue 1,Nîmes,Renaud Ripart,FRA,"MF,FW",27.0,1993.0,33.9,67.0,1.97,40.0,4.0,8.0,9.0,4.0,2.0,5.0,0.15,2.0,0.0,1.0,2.0,0.0,0.0,2021
Giulian Biancone,/giulian-biancone/profil/spieler/536507,21,RB,France,6000000,2500000,AS Monaco,/as-monaco/startseite/verein/162,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,in,2021,3500000,23.0,1.87,right,FRA-Ligue 1,Monaco,Giulian Biancone,FRA,"DF,MF",20.0,2000.0,1.0,2.0,1.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
Xavier Chavalerin,/xavier-chavalerin/profil/spieler/118278,30,CM,France,1500000,1000000,Stade Reims,/stade-reims/startseite/verein/1421,ESTAC Troyes,/es-troyes-ac/startseite/verein/1095,in,2021,500000,32.0,1.79,left,FRA-Ligue 1,Reims,Xavier Chavalerin,FRA,MF,29.0,1991.0,28.3,36.0,1.27,29.0,1.0,0.0,3.0,1.0,2.0,4.0,0.14,2.0,0.0,0.0,1.0,0.0,1.0,2021
Nuno Mendes,/nuno-mendes/profil/spieler/616341,20,LB,Portugal,65000000,38000000,Sporting CP,/sporting-lissabon/startseite/verein/336,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2022,27000000,21.0,1.83,left,FRA-Ligue 1,Paris S-G,Nuno Mendes,POR,DF,19.0,2002.0,18.4,44.0,2.39,31.0,5.0,6.0,1.0,1.0,0.0,8.0,0.43,6.0,0.0,2.0,0.0,0.0,0.0,2022
Carlos Soler,/carlos-soler/profil/spieler/372246,25,CM,Spain,25000000,18000000,Valencia CF,/fc-valencia/startseite/verein/1049,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2022,7000000,26.0,1.8,right,ESP-La Liga,Valencia,Carlos Soler,ESP,MF,24.0,1997.0,27.5,88.0,3.2,46.0,37.0,0.0,2.0,3.0,0.0,8.0,0.29,4.0,4.0,0.0,0.0,0.0,0.0,2022
Nordi Mukiele,/nordi-mukiele/profil/spieler/348026,24,RB,France,18000000,12000000,RB Leipzig,/rasenballsport-leipzig/startseite/verein/23826,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,in,2022,6000000,25.0,1.87,right,GER-Bundesliga,RB Leipzig,Nordi Mukiele,FRA,"DF,FW",23.0,1997.0,20.5,29.0,1.42,25.0,1.0,1.0,1.0,1.0,0.0,5.0,0.24,4.0,0.0,0.0,0.0,1.0,0.0,2022
Thilo Kehrer,/thilo-kehrer/profil/spieler/228948,25,CB,Germany,18000000,12000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,West Ham United,/west-ham-united/startseite/verein/379,out,2022,6000000,26.0,1.86,right,FRA-Ligue 1,Paris S-G,Thilo Kehrer,GER,DF,24.0,1996.0,16.8,12.0,0.71,10.0,1.0,0.0,1.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,2022
Alphonse Areola,/alphonse-areola/profil/spieler/120629,29,GK,France,8000000,9300000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,West Ham United,/west-ham-united/startseite/verein/379,out,2022,-1300000,30.0,1.95,right,ENG-Premier League,West Ham,Alphonse Areola,FRA,GK,28.0,1993.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
Pablo Sarabia,/pablo-sarabia/profil/spieler/74230,30,RW,Spain,14000000,5000000,Paris Saint-Germain,/fc-paris-saint-germain/startseite/verein/583,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,out,2022,9000000,31.0,1.74,left,FRA-Ligue 1,Paris S-G,Pablo Sarabia,ESP,FW,29.0,1992.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
Pau López,/pau-lopez/profil/spieler/286415,27,GK,Spain,14000000,12000000,AS Roma,/as-rom/startseite/verein/12,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2022,2000000,28.0,1.89,left,FRA-Ligue 1,Marseille,Pau López,ESP,GK,26.0,1994.0,29.0,6.0,0.21,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,2022
Mattéo Guendouzi,/matteo-guendouzi/profil/spieler/465830,23,CM,France,25000000,11000000,Arsenal FC,/fc-arsenal/startseite/verein/11,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2022,14000000,24.0,1.85,right,FRA-Ligue 1,Marseille,Mattéo Guendouzi,FRA,MF,22.0,1999.0,35.0,111.0,3.17,85.0,3.0,9.0,6.0,7.0,1.0,12.0,0.34,10.0,0.0,0.0,0.0,2.0,0.0,2022
Jordan Veretout,/jordan-veretout/profil/spieler/164771,29,DM,France,16000000,11000000,AS Roma,/as-rom/startseite/verein/12,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2022,5000000,30.0,1.77,right,ITA-Serie A,Roma,Jordan Veretout,FRA,MF,28.0,1993.0,25.8,108.0,4.19,64.0,34.0,1.0,6.0,2.0,1.0,11.0,0.43,4.0,6.0,0.0,1.0,0.0,0.0,2022
Luis Suárez,/luis-suarez/profil/spieler/424784,24,CF,Colombia,8000000,10000000,Granada CF,/fc-granada/startseite/verein/16795,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2022,-2000000,25.0,1.8,right,ESP-La Liga,Atlético Madrid,Luis Suárez,URU,FW,34.0,1987.0,20.4,38.0,1.86,27.0,0.0,2.0,5.0,2.0,2.0,7.0,0.34,4.0,0.0,1.0,1.0,1.0,0.0,2022
Cengiz Ünder,/cengiz-under/profil/spieler/341647,24,RW,Turkey,20000000,8400000,AS Roma,/as-rom/startseite/verein/12,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2022,11600000,25.0,1.73,left,FRA-Ligue 1,Marseille,Cengiz Ünder,TUR,"FW,MF",24.0,1997.0,24.4,83.0,3.4,53.0,13.0,2.0,6.0,8.0,1.0,9.0,0.37,5.0,0.0,1.0,0.0,2.0,1.0,2022
Arkadiusz Milik,/arkadiusz-milik/profil/spieler/191891,28,CF,Poland,8000000,8000000,SSC Napoli,/ssc-neapel/startseite/verein/6195,Olympique Marseille,/olympique-marseille/startseite/verein/244,in,2022,0,29.0,1.86,left,FRA-Ligue 1,Marseille,Arkadiusz Milik,POL,FW,27.0,1994.0,15.7,24.0,1.52,21.0,0.0,0.0,2.0,1.0,0.0,5.0,0.32,5.0,0.0,0.0,0.0,0.0,0.0,2022
Gerson,/gerson/profil/spieler/341705,25,CM,Brazil,16000000,15000000,Olympique Marseille,/olympique-marseille/startseite/verein/244,CR Flamengo,/flamengo-rio-de-janeiro/startseite/verein/614,out,2022,1000000,26.0,1.84,left,FRA-Ligue 1,Marseille,Gerson,BRA,"MF,FW",24.0,1997.0,28.3,82.0,2.9,59.0,0.0,4.0,8.0,9.0,2.0,12.0,0.42,8.0,0.0,0.0,2.0,2.0,0.0,2022
Takumi Minamino,/takumi-minamino/profil/spieler/165793,27,LW,Japan,6000000,15000000,Liverpool FC,/fc-liverpool/startseite/verein/31,AS Monaco,/as-monaco/startseite/verein/162,in,2022,-9000000,28.0,1.72,right,ENG-Premier League,Liverpool,Takumi Minamino,JPN,"FW,MF",26.0,1995.0,2.1,8.0,3.87,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.48,1.0,0.0,0.0,0.0,0.0,0.0,2022
Breel Embolo,/breel-embolo/profil/spieler/237662,25,CF,Switzerland,20000000,12500000,Borussia Mönchengladbach,/borussia-monchengladbach/startseite/verein/18,AS Monaco,/as-monaco/startseite/verein/162,in,2022,7500000,26.0,1.87,right,GER-Bundesliga,M'Gladbach,Breel Embolo,SUI,FW,24.0,1997.0,24.1,82.0,3.56,60.0,0.0,3.0,4.0,14.0,1.0,10.0,0.43,7.0,0.0,0.0,1.0,1.0,1.0,2022
